id,sid,theta,k,c
270,269,-0.014983293,0.4988147,1.0025524
271,270,0.41950595,0.49327794,1.0002489
272,271,0.33380082,0.49471015,1.0006607
273,272,-0.6034892,0.50730175,1.0005674
274,273,-0.23567615,0.5040105,1.0001638
275,274,-0.10727663,0.50044185,0.9991863
276,275,-0.111785576,0.5034222,0.99890673
277,276,0.41492605,0.49504477,0.9999184
278,277,0.24288625,0.4989135,0.9983171
279,278,0.16089122,0.50115764,1.000848
280,279,0.19326411,0.50199354,0.9995
281,280,0.6473294,0.4927702,0.9991359
282,281,0.19011368,0.49937427,0.9985539
283,282,-0.11443478,0.49964854,1.0007046
284,283,-0.32301614,0.49972692,1.0003917
285,284,0.34088713,0.500423,1.0014488
286,285,-0.06258167,0.49921572,0.997904
287,286,-0.40869072,0.50843143,1.0006675
288,287,0.46584085,0.49427524,1.0004461
289,288,0.19567944,0.50014114,1.0006707
290,289,0.9856825,0.48900706,0.99965054
291,290,-0.7388651,0.50566745,1.0002817
292,291,-0.24006552,0.5032945,1.001392
293,292,-0.55837595,0.5057062,0.9993422
294,293,-0.64473855,0.508979,1.0000823
295,294,-0.49912176,0.5068803,0.99951345
296,295,-0.20975779,0.50018024,1.0009476
297,296,0.5105457,0.49291325,1.0005063
298,297,-0.06489156,0.49709123,0.99950314
299,298,0.2533453,0.4988591,0.9991832
300,299,0.14943238,0.49894735,1.0001901
301,300,0.11052738,0.49812448,1.0000471
302,301,0.43314528,0.49593386,1.0003242
303,302,-0.05756721,0.50176275,1.0016935
304,303,0.5075266,0.49374485,0.9994021
305,304,-0.119556576,0.5047263,0.9989533
306,305,0.111443594,0.49627063,1.0003711
307,306,-0.783408,0.50983214,0.9999862
308,307,-0.5959363,0.5083018,0.9997118
309,308,-0.2748262,0.50450164,0.99904054
310,309,0.42229706,0.49734673,1.001624
311,310,0.7969825,0.4920383,0.9994595
312,311,-0.14846283,0.50382257,1.0008109
313,312,0.38152832,0.49600008,1.0016774
314,313,-0.5514232,0.5034193,1.0024532
315,314,-0.4204682,0.50414217,0.99942863
316,315,-0.64325917,0.5061372,0.99977916
317,316,-0.6500361,0.5091323,0.9984115
318,317,0.37795812,0.49676713,0.99879515
319,318,-0.638925,0.5079059,1.002228
320,319,-0.32985786,0.5050289,0.999539
321,320,-0.36719206,0.50499696,0.9990599
322,321,0.5588965,0.49539256,0.99920326
323,322,-0.6051079,0.5074852,1.0001712
324,323,0.24420986,0.49978766,0.9988796
325,324,-0.42231783,0.5026692,1.000354
326,325,0.15682824,0.49820578,1.0000591
327,326,-0.19621669,0.500795,1.0009654
328,327,-0.10486146,0.49847984,0.9987604
329,328,-0.32663974,0.5009033,1.0020106
330,329,0.74467945,0.492423,0.9994544
331,330,-0.19343887,0.50151366,0.9996233
332,331,0.38457626,0.49295652,1.0005503
333,332,0.2896881,0.49710423,1.000411
334,333,0.8490605,0.49296045,1.000344
335,334,0.36897978,0.494618,1.0012429
336,335,0.07173355,0.49733692,1.0002573
337,336,0.23629406,0.49924597,1.0017822
338,337,0.3746918,0.4994118,1.0030079
339,338,0.03227936,0.5032894,1.0000914
340,339,0.8367986,0.4901199,1.0014619
341,340,-0.1634485,0.50340515,1.0004015
342,341,0.10975297,0.49753916,1.0023253
343,342,-0.22958672,0.49999613,1.0001998
344,343,-0.14236377,0.5039384,1.000765
345,344,0.84162474,0.48967457,0.99804074
346,345,0.106321715,0.5017445,1.0007542
347,346,-0.19285344,0.50021774,0.998815
348,347,-0.15077011,0.50300574,1.000555
349,348,-0.2918333,0.49953058,0.99949825
350,349,-0.37485418,0.5005665,0.9993736
351,350,0.2559973,0.49890012,1.0001367
352,351,-0.103883274,0.5008654,1.001336
353,352,0.02789682,0.50003177,0.9983131
354,353,0.15319575,0.5000209,0.9992734
355,354,-0.055350117,0.50492984,0.99804944
356,355,0.117768146,0.5012877,0.99994665
357,356,0.24394622,0.49984795,0.9985162
358,357,0.1610084,0.49921414,1.0001539
359,358,0.28589907,0.4977547,1.0010284
360,359,0.7343453,0.4953843,1.0000001
361,360,-0.24063063,0.50371313,1.0020335
362,361,-0.3345329,0.5046917,0.99968964
363,362,0.54971063,0.4916874,1.0014359
364,363,0.10871931,0.4998137,1.0026264
365,364,0.6087813,0.49291497,1.0003366
366,365,0.33470842,0.49672592,1.000931
367,366,0.05774403,0.49821243,0.9999446
368,367,0.11580356,0.5019518,1.0000031
369,368,0.37303543,0.49694258,0.9992889
370,369,0.10061844,0.49740922,1.0002329
371,370,-0.4238092,0.5054428,1.0009176
372,371,-0.13901915,0.5046799,0.99790454
373,372,-0.32577145,0.5012603,0.9987011
374,373,0.4191923,0.49413413,1.0011629
375,374,-0.5014416,0.5067387,0.9998799
376,375,-0.87274927,0.51078224,0.99988604
377,376,-0.0695877,0.50415707,1.0017035
378,377,0.55665183,0.49312857,1.0003684
379,378,0.5947214,0.49408284,1.0002332
380,379,-0.019305024,0.49964383,0.9994497
381,380,0.37795264,0.49447188,1.0015268
382,381,-0.11596459,0.50101614,1.0000489
383,382,0.07073328,0.4997465,1.0005233
384,383,-0.24130996,0.50318694,0.9990933
385,384,-0.32203847,0.50523657,1.0030271
386,385,0.37224412,0.49244088,1.0014652
387,386,0.46743903,0.49588138,0.99988693
388,387,0.7906038,0.4904826,1.0001986
389,388,-0.18848921,0.5019182,0.99998254
390,389,0.029047374,0.4962334,1.0015532
391,390,-0.3333208,0.5021694,0.99903
392,391,-0.016014313,0.49677914,1.0006044
393,392,0.28987148,0.49749187,1.0006502
394,393,-0.27738893,0.5047296,0.99927795
395,394,0.6085725,0.49508017,1.0009568
396,395,0.3700213,0.49611512,1.0002025
397,396,-0.47695914,0.5053606,0.99920374
398,397,0.064198375,0.50042945,1.0004753
399,398,-0.1010156,0.504072,1.0009259
400,399,0.07400913,0.49784175,0.99827605
401,400,0.32769454,0.49453607,0.9994568
402,401,-0.51909137,0.50511205,0.9993379
403,402,0.15263547,0.49477744,0.99975294
404,403,-0.3622665,0.5041109,1.0004246
405,404,0.6489699,0.49182507,0.99937356
406,405,-0.021519106,0.49864328,0.99946743
407,406,-0.4262194,0.50058323,0.99973065
408,407,0.18285869,0.49555296,0.999293
409,408,0.33106622,0.4934945,1.0007925
410,409,0.33251572,0.49493724,0.9974577
411,410,0.15760466,0.49817327,1.0000046
412,411,-0.063638225,0.49986088,1.000462
413,412,-0.1691849,0.5019657,0.9993487
414,413,-1.1368077,0.5120148,0.99923927
415,414,-0.11269701,0.5047195,0.9990369
416,415,0.42674798,0.49513984,0.99634826
417,416,-0.3324518,0.5016927,1.0000923
418,417,-0.68398494,0.5109,1.0013087
419,418,-0.1500384,0.49951246,1.0014071
420,419,-0.10557186,0.5016628,1.0018029
421,420,0.060849912,0.49762067,1.0012505
422,421,0.06610816,0.4996931,1.000564
423,422,-0.23344128,0.50242585,1.0001427
424,423,-0.23679681,0.49949238,1.0015662
425,424,-0.37337098,0.5018378,1.0009967
426,425,0.47020993,0.49306813,1.0008005
427,426,0.111852184,0.49886382,0.99775517
428,427,0.19912559,0.4997531,0.9989991
429,428,-0.5951152,0.508549,1.0008041
430,429,0.3357912,0.49698558,1.0007662
431,430,0.7434767,0.49072066,0.99930453
432,431,0.45889255,0.49143752,1.0018232
433,432,-0.5633588,0.50509727,0.99983037
434,433,-0.5548634,0.50709987,1.0005329
435,434,0.5112789,0.4938706,0.9991313
436,435,0.24246708,0.49848813,1.0017707
437,436,-0.07359455,0.49394956,1.0001483
438,437,-0.36814737,0.5051176,0.9985888
439,438,-0.10983317,0.4996399,0.9986366
440,439,0.60200614,0.49127734,1.0012169
441,440,0.2911037,0.4982868,0.99965996
442,441,-0.28083247,0.4994578,1.0014143
443,442,0.20282717,0.49677804,0.9998022
444,443,0.016937839,0.49608138,1.0012746
445,444,0.06370188,0.49716565,1.0008442
446,445,-0.031132346,0.5015023,1.0003226
447,446,-0.019948177,0.50059295,0.9999271
448,447,0.88106644,0.48801634,1.0002652
449,448,-0.24317418,0.49894506,1.0014014
450,449,0.018942198,0.5031024,0.9983836
451,450,0.0532912,0.5009555,0.9987835
452,451,-0.20775734,0.50757957,0.9996438
453,452,0.2003051,0.49626198,0.9998753
454,453,-0.69073534,0.51091665,1.000213
455,454,0.7481488,0.49350697,1.0003201
456,455,-0.28131917,0.50408083,1.0021031
457,456,0.3756933,0.4954582,0.99929297
458,457,-0.55792135,0.50663364,0.99990976
459,458,0.19917865,0.502255,1.0001283
460,459,0.022509823,0.49810097,0.9988042
461,460,0.20053044,0.5010563,0.9986369
462,461,0.11473047,0.49514443,1.0014886
463,462,-0.20198397,0.50112814,1.0011139
464,463,-0.46970415,0.5039666,0.99867463
465,464,-0.46237376,0.50385535,0.99868137
466,465,0.33071208,0.49642226,1.0001053
467,466,-0.28255528,0.50420094,1.0000441
468,467,0.06020528,0.499494,0.99969196
469,468,0.4753029,0.4946259,1.0023308
470,469,0.8912658,0.4900918,0.99991477
471,470,0.6938419,0.49278602,1.0002676
472,471,-0.2796461,0.5067245,0.99939704
473,472,-0.018718628,0.5007356,0.9993176
474,473,-0.14605959,0.49980196,1.0001342
475,474,0.33530322,0.5000644,0.99965733
