id,sid,theta,k,c
143,142,0.33215663,0.4990897,1.0000502
144,143,0.8253923,0.4918045,0.99986976
145,144,0.21868974,0.49853143,1.0001829
146,145,0.10629992,0.4963874,0.99925137
147,146,0.18143195,0.4986956,1.0005157
148,147,-0.2329069,0.5004525,0.99967563
149,148,0.06898002,0.49976632,1.0000838
150,149,0.14350522,0.4963841,0.9996068
151,150,-0.19577476,0.503583,0.9990223
152,151,0.18110105,0.49441928,1.000104
153,152,0.10552335,0.5010418,1.0002532
154,153,0.0688372,0.494618,1.0004209
155,154,-0.082617976,0.50003445,0.9995654
156,155,0.4455446,0.49700475,0.9998962
157,156,0.18139826,0.49993062,1.0001684
158,157,-0.044179827,0.50217813,0.99972075
159,158,0.37030956,0.49615332,0.99995023
160,159,-0.57352746,0.50515205,1.000179
161,160,0.031487472,0.49993593,0.999942
162,161,-0.30867594,0.5044813,0.9997753
163,162,0.105712995,0.49915537,1.000347
164,163,0.18114185,0.49749038,1.0002998
165,164,-0.081776366,0.49983025,0.99989456
166,165,0.25716448,0.4972173,1.000659
167,166,-0.27032658,0.50465363,0.9994336
168,167,0.44512162,0.49773428,0.99931556
169,168,-0.08224424,0.5016336,1.0000795
170,169,0.7497066,0.49190575,1.0002518
171,170,0.10655998,0.49859595,0.9996172
172,171,0.10565993,0.50107765,0.9993439
173,172,-0.64849293,0.5071481,1.0007691
174,173,-0.1192261,0.5017455,0.9993804
175,174,-0.4593476,0.5053886,0.99993455
176,175,0.068495154,0.50129193,1.000388
177,176,-0.38413635,0.504469,0.998741
178,177,0.5593813,0.49218804,0.9999198
179,178,-0.34617302,0.501285,0.9995906
180,179,0.14401077,0.49712405,0.9986335
181,180,0.33218187,0.4972362,0.9993846
182,181,0.8259271,0.4926901,1.0004123
183,182,0.59730226,0.4935168,0.9994921
184,183,0.030610243,0.5030947,0.99878436
185,184,0.068491265,0.49785668,0.999006
186,185,-0.008212073,0.49983868,1.0001414
187,186,0.7114504,0.49357507,1.0010368
188,187,-0.7632546,0.5075597,0.9999599
189,188,0.5211928,0.4965568,1.0008258
190,189,0.10619607,0.49810734,1.0003494
191,190,-0.30836737,0.50163376,0.9992333
192,191,-0.42161566,0.5050856,0.9993502
193,192,0.03065846,0.49933383,0.99961376
194,193,0.10604737,0.5005369,1.0003659
195,194,0.40886605,0.4983236,1.0006335
196,195,0.14349215,0.49900332,0.9999811
197,196,0.2572514,0.49771798,0.9983446
198,197,-0.3837025,0.5047347,0.99954116
199,198,-0.34600946,0.5015356,1.00029
200,199,0.37056106,0.49680954,0.99871325
201,200,-0.6488488,0.50690216,1.0001054
202,201,-0.15723884,0.50164676,0.99943227
203,202,-0.3464261,0.5053877,0.9999762
204,203,-0.0443964,0.49983582,1.0001082
205,204,-0.34650818,0.5037753,1.0002618
206,205,0.18147244,0.49893188,0.99983674
207,206,-0.3841484,0.5034383,0.9990462
208,207,-0.30819228,0.50387084,1.0009401
209,208,-0.46049663,0.5037367,0.9990657
210,209,-0.3455416,0.50421834,1.0005662
211,210,-0.3841789,0.50442505,0.99968064
212,211,0.40743005,0.4978443,0.9995977
213,212,-0.34579533,0.50266576,1.000582
214,213,-0.3086513,0.5054667,0.99981844
