epoch,loss
0,0.692556747170071
1,0.6911948707924552
2,0.6898581608321351
3,0.688549603717474
4,0.6872642582337937
5,0.6860044639860572
6,0.6847688745772917
7,0.6835579129496913
8,0.682369731388643
9,0.6812044599773002
10,0.6800615074330946
11,0.6789406495390604
12,0.6778414029042815
13,0.6767636295467078
14,0.675706611358857
15,0.6746702257497141
16,0.6736537358381511
17,0.6726559771543609
18,0.665478849376769
19,0.6533554433340817
20,0.6427035678249879
21,0.6333075611633103
22,0.6250987910555045
23,0.6180752672522073
24,0.6121901345557834
25,0.6073770331959383
26,0.6035099290732269
27,0.6004524409468455
28,0.5980646712029463
29,0.5962139730327056
30,0.5947862768432076
31,0.5936821986875501
32,0.5928269612128702
33,0.5918204944436696
34,0.5904544898591685
35,0.5891226238793218
36,0.587824802367742
37,0.5865601517229386
38,0.5853271921350847
39,0.5841261464529807
40,0.5829561293932691
41,0.5818147792842644
42,0.5807029892982324
43,0.5796188987779954
44,0.5785627640202963
45,0.5775337828764691
46,0.5765297733980672
47,0.5755514934484939
48,0.5745517569061037
49,0.5737290935222081
50,0.5729269970144764
51,0.571960765765258
52,0.5710973359414909
53,0.5704874239732793
54,0.5697872229803599
55,0.5688388829199481
56,0.5680574870988571
57,0.5675682443185727
58,0.566927634920788
59,0.5660047760309354
60,0.5652708860349984
61,0.5648459896197122
62,0.5642488921468367
63,0.5633562123412275
64,0.5626572080643232
65,0.5622662909230628
66,0.5616988992785603
67,0.560839243226474
68,0.5601663922534217
69,0.5597971767291421
70,0.5592584302657377
71,0.5584345488508583
72,0.5577878897947631
73,0.557429480260617
74,0.5569180706792891
75,0.5561337980557788
76,0.5555083424765527
77,0.5551591953763506
78,0.5546742390179086
79,0.5539304538900878
80,0.5533283792239442
81,0.5529892657192952
82,0.5525310802102801
83,0.5518271934205499
84,0.5512479446317885
85,0.5509175280001819
86,0.5504891034443062
87,0.5498274604040986
88,0.5492730755424131
89,0.5489531041972094
90,0.5485541997189797
91,0.547933897840708
92,0.5474028547332526
93,0.5470977714177689
94,0.5467264408371241
95,0.5461496596766707
96,0.5456426949290459
97,0.5453512683247689
98,0.5450083603455472
99,0.54447090792687
100,0.5439912723808445
101,0.5437133659760517
102,0.5434007983388168
103,0.5429024422205561
104,0.5424488142866635
105,0.5421841975080945
106,0.5419008075346815
107,0.5414413992139702
108,0.5410139355648205
109,0.5407640266539488
110,0.5405089863353215
111,0.5400863585397176
112,0.5396792349450324
113,0.5394488294813305
114,0.5392202582932892
115,0.5388345855685409
116,0.5384523258827711
117,0.5382345107653368
118,0.5380335908779561
119,0.5376796147499765
120,0.5373207203964484
121,0.5371201454619241
122,0.5369425012990179
123,0.5366206893604627
124,0.5362818185133844
125,0.5360959979365874
126,0.5359444495286934
127,0.5356509353350657
128,0.535332696239994
129,0.5351611940721172
