epoch,loss
0,0.6925918322553155
1,0.6912978293257044
2,0.6900299159561514
3,0.6887863225998266
4,0.6875661654496481
5,0.6863703051305811
6,0.6851963890648587
7,0.6840460147444055
8,0.6829186984528999
9,0.6818120489428986
10,0.6807275450788383
11,0.6796636039485286
12,0.6786198043058281
13,0.6775969945714149
14,0.6765930344257053
15,0.6756082491620377
16,0.6683189880792807
17,0.6563907838949149
18,0.6465644099694497
19,0.6384494828811168
20,0.6317364411034583
21,0.6261647818503238
22,0.6215289313513365
23,0.6176660732645032
24,0.6144367677746055
25,0.6117240589844222
26,0.6094404463257433
27,0.6075150201933198
28,0.6058847027896868
29,0.6045023822278881
30,0.6033254521245335
31,0.6023218701185051
32,0.6014619692378528
33,0.6006246907770455
34,0.5996507108564189
35,0.5987763027241296
36,0.5981402324915547
37,0.5974155857010887
38,0.5964731365504538
39,0.5957036639552932
40,0.5952270298134403
41,0.5945893352786695
42,0.5936769069389343
43,0.5929867765711113
44,0.5926263091255588
45,0.5920561918114363
46,0.5911724175351241
47,0.5905452768961184
48,0.5902673303105656
49,0.5897494993202357
50,0.5888935916447758
51,0.5883120548930463
52,0.5880991264098594
53,0.5876222536767259
54,0.5867934646888312
55,0.5862530566228645
56,0.5860862940739238
57,0.5856432094913973
58,0.584840378947294
59,0.5843321000839357
60,0.5842001264230338
61,0.5837863448512808
62,0.5830083070642444
63,0.582526343154371
64,0.5824205351723991
65,0.5820305235594879
66,0.5812765534395805
67,0.5808176256994291
68,0.580732542902535
69,0.5803640999133804
70,0.5796336261337953
71,0.579196681457313
72,0.5791268943512812
73,0.5787769346174255
74,0.5780686462588235
75,0.5776482219863494
76,0.5775915266295869
77,0.5772582660695593
78,0.5765728436862108
79,0.5761681079085992
80,0.5761219359676825
81,0.575802692216704
82,0.5751379568794752
83,0.5747490334931884
84,0.5747105393161688
85,0.5744047203226337
86,0.573761271695828
87,0.5733862055263436
88,0.5733533652428837
89,0.5730605839693769
90,0.5724362500358655
91,0.5720727058674543
92,0.5720456236833426
93,0.5717652379354056
94,0.571160756600973
95,0.5708090653055
96,0.5707863880278435
97,0.5705167412302613
98,0.5699302621485307
99,0.5695908639600088
100,0.5695691528556653
101,0.5693110693323787
102,0.5687426801160302
103,0.5684139470802239
104,0.5683957465181699
105,0.5681465658693827
106,0.5675954036321457
107,0.567276650820616
108,0.5672605696105179
109,0.5670218268900044
110,0.5664874655204849
111,0.5661769199431845
112,0.56616307664986
113,0.5659331502756902
114,0.5654152911012608
115,0.5651148382708705
116,0.5651015247697475
117,0.5648806941186754
118,0.5643788855734319
119,0.56408672811963
120,0.5640753643609439
121,0.563862763282927
122,0.5633759642753422
123,0.5630923300824966
124,0.5630823026344544
