epoch,loss
0,0.8060795936909801
1,0.8056931215487732
2,0.8053074542261659
3,0.8049222242935694
4,0.8045376073452831
5,0.8041540511944005
6,0.8037707972446123
7,0.8033885243321388
8,0.803006734518271
9,0.8026255895266076
10,0.8022452740240082
11,0.8018657308441385
12,0.8014868915100753
13,0.8011086052054532
14,0.8007311139892858
15,0.8003538672813816
16,0.7999775739870263
17,0.7996019458330798
18,0.7992268347523728
19,0.79885238136131
20,0.7984788346280447
21,0.7981059973100857
22,0.7977336142886455
23,0.7973620528064121
24,0.7969909013317137
25,0.7966204228149244
26,0.7962505101454296
27,0.7958816727931753
28,0.7955134092059595
29,0.7951455990473442
30,0.7947783785803302
31,0.7944119552763258
32,0.7940463816414538
33,0.7936813721370312
34,0.7933168753407908
35,0.7929530963886223
36,0.7925900343822562
37,0.792227570464617
38,0.7918657173104138
39,0.7915045960177357
40,0.7911440112629757
41,0.7907843497832132
42,0.790425036533826
43,0.790066429410279
44,0.7897084710961367
45,0.7893513923571917
46,0.7889948946899087
47,0.7886392039845707
48,0.7882839584120397
49,0.7879294228332957
50,0.7875754865691995
51,0.7872222196355136
52,0.7868694502261352
53,0.7865175121366385
54,0.7861662337344479
55,0.7858155141120996
56,0.7854652378874886
57,0.7851157927972456
58,0.7847669009584077
59,0.7844188580805551
60,0.7840709871240613
61,0.783724278083815
62,0.7833780129427129
63,0.7830322008912578
64,0.782687391537193
65,0.782342868243431
66,0.7819991414467751
67,0.7816559098711136
68,0.781313469787162
69,0.7809713526384713
70,0.7806303948670288
71,0.780289687524522
72,0.7799498356078204
73,0.7796102959527437
74,0.7792716690605352
75,0.7789334010172896
76,0.7785959538208047
77,0.7782588376413292
78,0.7779224670866526
79,0.7775868401299071
80,0.7772518094763099
81,0.7769174571694856
82,0.7765840133615093
83,0.776250658486747
84,0.775917944717907
85,0.7755860704440823
86,0.7752547986638055
87,0.7749241699600286
88,0.7745942896435247
89,0.7742652285401557
90,0.7739361817932368
91,0.7736079915925582
92,0.7732803142223372
93,0.7729533468068586
94,0.7726271197708002
95,0.7723014863892779
96,0.7719762746059905
97,0.7716515264556025
98,0.7713275358048255
99,0.7710043334153762
100,0.7706814274230733
101,0.7703591629478912
102,0.7700376930606463
103,0.7697167102562685
104,0.7693963342502709
105,0.7690767380582505
106,0.76875759954918
107,0.7684391844978581
108,0.7681211333991557
109,0.767803997876832
110,0.7674871050610407
111,0.7671710695796281
112,0.7668554213259007
113,0.7665405534348071
114,0.7662265055398595
115,0.7659128094040506
116,0.7655994521947387
117,0.7652868433889729
118,0.7649750425940575
119,0.764663795610025
120,0.764353242788416
121,0.7640430191036173
122,0.763733601235161
123,0.7634242815354714
124,0.7631159365824897
125,0.7628078788511358
126,0.7625005136651198
127,0.7621938699249231
128,0.7618877942450835
129,0.7615824252658632
130,0.7612770857327342
131,0.760972819692657
132,0.7606691208150169
133,0.7603657291471303
134,0.7600629256139927
135,0.7597609796013624
136,0.7594592782097777
137,0.7591582495086848
138,0.7588580866262925
139,0.7585582735224851
140,0.7582592629273344
141,0.7579608042973608
142,0.7576628948911354
143,0.7573654640546339
144,0.7570683985723925
145,0.7567719952751053
146,0.7564763390453947
147,0.7561811435547077
148,0.7558868313221649
149,0.7555929018934295
150,0.7552994682587708
151,0.7550065020998643
152,0.7547142354037247
153,0.7544227323987324
154,0.754131636547956
155,0.753840995693342
156,0.7535509549174619
157,0.7532613711296163
158,0.7529724579437596
159,0.752684097135195
160,0.7523960411155162
161,0.7521090747987333
162,0.7518223953316814
163,0.7515362951848205
164,0.7512504676972861
165,0.7509653583384993
166,0.7506811343506679
167,0.7503972906213384
168,0.75011380243891
169,0.7498310251663671
170,0.7495486524305994
171,0.7492668485186333
172,0.7489857868423089
173,0.7487049549945395
174,0.7484249947259868
175,0.7481456907601242
176,0.7478666994388234
177,0.7475881877137152
178,0.7473103911364523
179,0.7470331030141202
180,0.7467564913022058
181,0.7464800690385156
182,0.7462045429999664
183,0.7459297634791398
184,0.7456553100730319
185,0.745381157641008
186,0.7451075701403501
187,0.7448347627008772
188,0.744562251341752
189,0.7442903932395408
190,0.7440189695845834
191,0.7437479772485042
192,0.7434773380457385
193,0.7432075362281787
194,0.7429385304722694
195,0.7426697703805134
196,0.7424015981226388
