id,sid,theta,k,c
196,195,0.6030751,0.09686772,1.3100724
197,196,0.98326373,0.815695,0.6509917
198,197,-1.1454458,0.8205943,0.7130991
199,198,-0.736974,-0.7615619,1.459648
200,199,1.2302157,1.3237273,0.86863977
201,200,-2.11479,0.7228289,1.1368394
202,201,-0.33171374,0.50155044,1.3480543
203,202,-1.0144514,1.2964032,1.4118105
204,203,-0.03411564,0.669177,0.6355524
205,204,-0.90654063,1.0287359,1.2643198
206,205,0.735109,0.7116101,0.9796144
207,206,-1.130913,0.3453016,0.7400818
208,207,-0.90965784,0.8471612,1.4655571
209,208,-1.3416352,0.43750167,0.6227095
210,209,-1.0651149,1.2938232,1.2388403
211,210,-1.189453,0.92865103,0.7246579
212,211,1.370666,1.0135547,0.78124475
213,212,-0.97036135,0.48523474,1.5917218
214,213,-0.93855155,1.2475979,1.6625606
215,214,1.7579486,0.97523355,1.5767076
216,215,0.748179,0.91213566,0.5209965
217,216,-1.3913825,0.6331085,1.2597561
218,217,-1.2706932,0.64661866,0.9972886
219,218,0.36306167,1.4313028,1.543043
220,219,0.62777,-0.39436194,1.572094
221,220,0.2338825,-0.24116053,1.2895775
222,221,1.3757336,0.56044084,0.87280524
223,222,0.851483,0.45809105,0.21324092
224,223,-1.460492,1.2152393,1.6201966
225,224,0.9059425,0.7373449,1.1713432
226,225,-0.47979388,-0.13297969,1.1568192
227,226,2.175809,-0.086857475,1.1045899
228,227,1.992827,0.0043011135,1.5216641
229,228,1.1516082,1.4472237,1.1797634
230,229,0.06925781,0.717625,0.2615718
231,230,-1.9714342,1.7966672,1.7034103
232,231,0.7368795,0.20643923,1.2521931
233,232,4.044628,1.1241527,1.2089175
234,233,-0.27955306,1.9621869,1.5980061
235,234,-2.0518765,0.8809703,0.8754017
236,235,0.24706754,0.23258875,1.1207509
237,236,-1.4621503,-0.024176056,1.1402534
238,237,-1.6960584,0.42605293,0.9902008
239,238,0.348471,-0.24116977,1.6117511
240,239,-0.54551566,1.5369401,1.347822
241,240,1.545148,0.8340308,0.6440032
242,241,2.0765715,0.79862505,0.70673466
243,242,0.9150962,0.5633354,1.3058258
244,243,1.0323461,-0.4556529,1.4789349
245,244,-1.730716,0.6421188,1.0282134
246,245,-0.9140649,-0.3460172,0.97833675
247,246,0.2509103,0.027302036,0.9980581
248,247,-0.10682561,0.093711875,1.1642556
249,248,1.0858716,0.6823934,0.6989776
250,249,0.16998272,1.5803437,1.2561822
251,250,-2.0937443,-0.17355151,1.1819651
252,251,-1.0341913,1.4437464,1.4945415
253,252,1.175972,0.6885933,1.6291649
254,253,-1.7647451,-0.2246094,1.4516349
255,254,1.7082398,1.1712825,1.1838084
256,255,0.81860495,0.45013657,1.1877067
257,256,0.7799727,0.07863154,0.9567251
258,257,-0.07297488,-0.31175303,1.163646
259,258,3.127517,-0.16191801,1.3053443
260,259,0.8696267,-1.1635587,2.0128062
261,260,-0.7729513,0.02067751,0.94181347
262,261,-0.077082396,-0.120444134,1.0496731
263,262,-0.12695718,0.20107514,0.5486485
264,263,1.4556116,0.7349536,1.5612564
265,264,-0.62752074,1.1427838,1.2520447
266,265,2.286561,0.38711283,1.0023121
267,266,0.05584083,0.70642424,1.5658324
268,267,-1.832932,1.0048151,0.8175332
269,268,0.4780967,0.3482142,1.1445621
270,269,0.28056797,0.09277293,1.0501555
271,270,2.3775327,0.30812058,0.6787642
272,271,1.2420944,0.6685015,1.247675
273,272,-0.94112563,1.4561313,1.2559307
274,273,0.8698236,0.52967185,1.1116617
275,274,-0.427877,1.4291185,1.4591819
276,275,-0.5704981,-0.030822275,1.2077618
277,276,1.4846835,0.9773063,1.2176509
278,277,1.3427361,1.0190854,1.1686244
279,278,1.038642,1.4154088,1.2191036
280,279,0.98369956,0.39336896,1.0016398
281,280,1.6537157,2.0996857,1.7919384
282,281,0.38156578,-0.41981918,0.9864418
283,282,-0.16956173,1.0154191,0.96615577
284,283,-0.9012925,-0.18516646,1.0086627
285,284,1.2064052,1.4082556,1.4529688
286,285,-0.63198686,-0.12844236,0.96501553
287,286,-0.5252705,-1.0441399,1.757839
288,287,1.0023205,0.9191879,0.7920205
289,288,1.0677129,-0.25093436,1.2103611
290,289,3.5315738,0.6011445,1.3813901
291,290,-1.9856721,-0.38709298,1.3619977
292,291,-0.58921164,-0.22026317,0.62485904
293,292,-0.6513026,-0.8086434,1.4375142
294,293,-0.7687259,1.1788042,1.5227816
295,294,-1.9777981,0.76756126,1.0540184
296,295,-0.26398674,0.11784098,1.6592888
297,296,1.47657,0.8943153,0.93359536
298,297,0.16906431,-0.4779956,1.3883795
299,298,0.44249874,0.54024947,0.7747471
300,299,0.8040969,0.16033696,1.2122377
301,300,0.63306034,-0.75931257,1.6150099
302,301,1.5342375,0.38607892,0.27690575
303,302,0.10826825,0.45378518,0.22385786
304,303,0.80858034,1.1990477,1.5785573
305,304,-0.43715912,0.72988486,0.7661575
306,305,0.12865396,0.56943953,0.9588747
307,306,-3.128077,0.39090624,0.96321076
308,307,-2.3918805,0.51332605,0.89513993
309,308,-0.013514057,0.11784488,0.7015616
310,309,2.2377443,0.8490807,1.2131677
311,310,2.4090774,0.34846222,1.0530435
312,311,-0.22087601,0.89209527,0.62925476
313,312,0.8331851,1.3776661,1.6733893
314,313,-1.3308803,1.119922,1.2957647
315,314,-1.1898131,1.1243446,1.0651557
316,315,-0.6961693,0.94903195,1.1856802
317,316,-0.65148413,0.38257325,1.0280863
318,317,1.0937458,0.03388522,0.894812
319,318,-1.3186959,0.7562395,0.81595427
320,319,-1.361031,0.81772244,1.2664298
321,320,-0.8246652,0.81338745,1.2523664
322,321,1.1789783,0.41881314,1.5525
323,322,-1.6903623,0.6351541,0.9289013
324,323,0.9296067,-0.3649444,0.9798806
325,324,-0.7177801,-0.7047751,1.6828431
326,325,0.88804144,-1.1275367,1.5572382
327,326,-0.8058164,-0.48259073,1.6087304
328,327,-0.5006319,1.2387444,0.8108496
329,328,0.10159256,-0.48937833,0.6372393
330,329,1.4832335,1.4309586,1.4114361
331,330,-0.60831106,-0.44898885,0.8726839
332,331,1.2414463,-0.042072322,1.3153969
333,332,0.43227005,0.45942068,1.4416609
334,333,3.017854,-0.82379186,1.3696339
335,334,2.130927,0.99904877,0.4172495
336,335,-0.12770714,1.5297071,1.3699213
337,336,1.32084,0.23550619,1.4425001
338,337,0.7377388,-0.09886229,1.348716
339,338,0.6210388,-0.12019079,0.62228346
340,339,3.2215247,-0.61787176,1.4042361
341,340,-0.8976565,1.5411538,1.500586
342,341,0.5264537,0.600786,0.9077217
343,342,-0.11828644,0.878589,1.0460793
344,343,0.10940197,0.79904854,0.96637195
345,344,3.245793,0.34067187,1.3017918
346,345,0.36290392,1.3019168,1.8062489
347,346,-0.5597501,0.13446186,1.0406752
348,347,0.19691214,-0.43413925,1.2066303
349,348,-0.73690647,0.56312114,1.4359214
350,349,-0.78092515,-0.17455529,1.0488806
351,350,0.38181895,0.00058860244,1.5656835
352,351,-0.10784715,1.7905266,1.5240762
353,352,0.2304371,1.1619455,1.1635182
354,353,-0.29198804,1.8303592,1.676634
355,354,-0.8915129,0.94329196,1.2273076
356,355,1.1409951,0.12044056,1.0408705
357,356,1.7050959,0.36279225,1.0600704
358,357,-0.08474423,0.10756129,1.2476208
359,358,1.2049448,-0.1229823,1.6584665
360,359,1.6039277,0.42446288,1.7857548
361,360,0.31337294,-0.14904219,1.2089133
362,361,-0.41070825,1.0369275,1.5136462
363,362,1.2514702,0.7016875,0.9223166
364,363,-0.2992622,-0.086263016,1.4196811
365,364,1.2221502,0.30533704,0.79954225
366,365,0.8000893,1.0782657,1.260492
367,366,0.021690503,1.2944403,1.4078578
368,367,1.1031692,0.032885283,1.0557524
369,368,1.332729,0.036443308,1.5913249
370,369,0.31453773,1.0096154,0.9556106
371,370,-0.71576,0.3444514,0.41279703
372,371,0.8281998,0.25905222,1.897212
373,372,-0.96654356,0.7476086,1.2649094
374,373,1.152144,1.3014218,1.4585348
375,374,-1.809541,0.45213896,0.6644253
376,375,-1.6303891,1.9924749,1.8339394
377,376,0.46228585,0.8645829,1.8962455
378,377,1.9134891,-0.030080175,1.0657951
379,378,1.4897304,1.2213054,0.9423506
380,379,0.024423374,0.18698803,0.59810346
381,380,0.5988121,1.0608034,1.0694473
382,381,0.514951,1.1978514,0.7717486
383,382,-0.09510735,0.4037806,1.1543325
384,383,-1.3372531,0.8135559,1.3531879
385,384,-0.80917543,-0.017888378,1.3338692
386,385,0.6057283,1.5066365,1.1925695
387,386,2.0595672,-1.0851572,1.8823832
388,387,1.8679391,-0.15830144,1.0559751
389,388,-0.6089489,0.17198303,0.5977243
390,389,-0.3646609,0.7562237,1.1644486
391,390,-0.43273848,-0.34945482,1.1563632
392,391,-0.020836273,0.31885272,0.49186248
393,392,0.16744076,0.42730117,1.6939205
394,393,0.32679892,0.040491723,1.5663372
395,394,1.804083,1.7931901,1.607332
396,395,0.8748791,0.4874012,0.7068228
397,396,-1.5115275,0.49971652,0.5688408
398,397,0.85704595,0.92333156,1.5027156
399,398,-0.041855425,2.012193,1.7681483
400,399,0.54206276,0.33435532,0.56894994
401,400,0.4147339,0.6329497,1.1314169
402,401,-1.4888296,-0.09415208,1.1532841
403,402,0.7659311,1.0920694,1.1223034
404,403,-0.8791062,0.5220892,1.7585902
405,404,1.9805098,0.35649872,0.85859436
406,405,-0.1188602,0.33066517,0.92672056
407,406,-0.9407959,1.7947963,1.5748173
408,407,0.9302465,1.2338693,0.7671191
409,408,2.4407501,0.57854104,1.2305784
410,409,0.850128,0.15996629,0.7007152
411,410,0.71841824,0.4525317,1.3126822
412,411,-0.13238776,0.1096217,0.93632525
413,412,0.24002798,0.34680647,1.414857
414,413,-2.135549,0.6904328,1.4327745
415,414,-0.4872554,0.7803178,1.1749572
416,415,0.68830323,0.40661088,1.1567985
417,416,-0.7323432,0.41867426,1.1053973
418,417,-1.4573915,1.3231224,0.9674529
419,418,-0.28224894,1.0693604,1.0956309
420,419,-0.63641375,1.7952269,1.5942683
421,420,0.16079603,1.1226491,0.9284785
422,421,-0.047113556,1.1944499,1.0516024
423,422,0.19739667,0.99515784,1.276106
424,423,-1.6472772,1.7558434,1.435657
425,424,-0.4386814,0.7372377,1.0431638
426,425,2.3430812,0.5788356,0.56881374
427,426,0.3370829,0.66050845,1.1147542
