epoch,loss
0,0.6925911235734583
1,0.6912972135824105
2,0.6900288502598266
3,0.688784809122066
4,0.6875638625683698
5,0.6863674460859034
6,0.6851940650559937
7,0.6840440485286832
8,0.682915675144877
9,0.681811077476573
10,0.6807261329578729
11,0.6796629848183701
12,0.6786197629606485
13,0.6775960561509784
14,0.676591503899914
15,0.6756080092732893
16,0.6746432393217853
17,0.673697045267309
18,0.6727698104052194
19,0.6718593083090421
20,0.6709655564942717
21,0.670089719757941
22,0.669229560449197
23,0.6683877169281612
24,0.6675603850553371
25,0.6667479932736109
26,0.6659529468033851
27,0.6651721953193779
28,0.6644067624790541
29,0.6636553378471265
30,0.6629193499786172
31,0.6621964194760835
32,0.6614864702927538
33,0.6607895600820216
34,0.660106149556304
35,0.6594368952159717
36,0.6587801147195941
37,0.658135698240898
38,0.6575035955876284
39,0.6568823677227313
40,0.6562732323624646
41,0.6556752891389559
42,0.6550888996332925
43,0.6545119014474571
44,0.6539476871657806
45,0.6533933332930792
46,0.652848749941982
47,0.6523141373613565
48,0.651790176154507
49,0.6512758803834547
50,0.6507709595741197
51,0.6502748376251617
52,0.6497883685509456
53,0.649311397394739
54,0.648842560063542
55,0.6483812941831613
56,0.6479297027773876
57,0.6474858328635289
58,0.6470497874347975
59,0.64662247472534
60,0.6462025930858032
61,0.6457904921236857
62,0.6453853719471006
63,0.6449877207221588
64,0.6445975403140536
65,0.6442142496822845
66,0.6438374109151501
67,0.6434678055916612
68,0.6431050922163682
69,0.642749434697535
70,0.6423992177525066
71,0.6420549923197425
72,0.6417173571799746
73,0.6413855550797218
74,0.6410612047291437
75,0.6407405811314171
76,0.6404261757151721
77,0.6401169641482823
78,0.6398134816280058
79,0.6395153051733936
80,0.6392229882937637
81,0.6389356416849451
82,0.6386530304407192
83,0.6383753235384252
84,0.6381023172510054
85,0.6378338109805718
86,0.6375704748000001
87,0.6373115207589299
88,0.6370570445625509
89,0.6368067834007181
90,0.6365615197648633
91,0.6363203954709458
92,0.6360827553997919
93,0.6358490983580656
94,0.6356200114462343
95,0.6353951194567332
96,0.6351732078613913
97,0.6349554760835142
98,0.6347415528420316
99,0.6345314135557297
100,0.6343246668815694
101,0.6341212427163457
102,0.6339212912593306
103,0.6337252582244912
104,0.6335319437557142
105,0.6333418426510821
106,0.633155506009016
107,0.6329717039526083
108,0.6327911722748141
109,0.6326143961502364
110,0.6324395904247446
111,0.6322681957515447
112,0.6320995777479618
113,0.6319338145160527
114,0.6317710207616389
115,0.6316109621500738
116,0.6314529452627229
117,0.6312980491658174
118,0.6311456283757408
119,0.6309953677635415
120,0.6308480639504924
121,0.630702727738929
122,0.6305599516592878
123,0.6304196697777039
124,0.6302816778185732
125,0.6301463026155072
126,0.6300121838209263
127,0.629880832120395
128,0.6297518398281341
129,0.6296243031213611
130,0.6294990811643536
131,0.6293757618438257
132,0.6292545323519264
133,0.6291350891205097
134,0.6290181057647857
135,0.6289027047277419
136,0.6287889487087218
137,0.6286773235777818
138,0.6285676287458887
139,0.6284591494195287
140,0.6283527561452932
141,0.6282475075667655
142,0.6281442665095613
143,0.6280429118269024
144,0.6279429931389314
145,0.6278444929958675
146,0.6277476530407815
147,0.6276527425095437
148,0.6275590185202948
149,0.6274666430034358
150,0.6273759173684602
151,0.6272861984750635
152,0.6271983848996026
153,0.6271117453511714
154,0.627026510683209
155,0.6269423906202527
156,0.6268598478213787
157,0.6267783366980504
158,0.6266984088180179
159,0.6266196549907057
160,0.6265421994138423
161,0.6264655366824585
162,0.6263900285116
163,0.6263158734059507
164,0.6262431030006872
165,0.6261718734965991
166,0.6261010557554897
167,0.6260311832284347
168,0.6259624289677412
169,0.6258947709183406
170,0.6258282909555455
171,0.625762696241422
172,0.6256982151784228
173,0.6256344215510559
174,0.6255719285043685
175,0.6255106789837418
176,0.6254499233106927
177,0.6253903148062405
178,0.6253309726599289
179,0.6252728899001655
180,0.6252156887986525
181,0.6251592549525057
182,0.6251040901326818
183,0.6250490615875429
184,0.6249951102466199
185,0.6249419377563767
186,0.6248899067729224
187,0.624838710077185
188,0.624787399568334
189,0.624737876292666
190,0.6246886952616091
191,0.624639994052756
192,0.624592185619625
193,0.6245454827509871
194,0.6244987763443627
195,0.6244533188540724
196,0.6244083152673328
197,0.624364115779781
198,0.6243199510299859
199,0.6242766065366189
200,0.624234640563618
201,0.6241926005594104
202,0.6241515019896868
203,0.6241112366446959
204,0.6240708073628705
205,0.6240317559940386
206,0.6239931317393075
207,0.6239544251330228
208,0.6239166974579815
209,0.623879220162545
210,0.6238428617095731
211,0.6238065410536152
212,0.6237706614386376
213,0.6237356185204054
214,0.623700885368999
215,0.6236665390799732
216,0.6236330251707354
217,0.6235995270674171
218,0.6235669679942195
219,0.623534644289175
220,0.6235028635789593
221,0.623471379937983
222,0.6234409184668177
223,0.6234103433029375
224,0.6233800610022974
225,0.6233504404916765
226,0.6233212338451916
227,0.6232923751960053
228,0.6232641501816688
229,0.6232360037302446
230,0.62320846433539
231,0.6231813307423872
232,0.6231545119997208
233,0.6231279642982835
234,0.6231022058019305
235,0.6230766063756533
236,0.623050889981514
237,0.6230254867684946
238,0.6230011094296402
239,0.62297667103487
240,0.6229523495796379
241,0.6229287756933959
242,0.622905336276697
243,0.6228823308714644
244,0.6228596599932956
245,0.6228372724480272
246,0.6228146500433468
247,0.6227929867099461
248,0.6227714168698585
249,0.6227500453238237
250,0.6227290193046904
251,0.6227082687112153
252,0.6226879190312185
253,0.6226678057035313
254,0.6226480182630304
255,0.6226285712641647
256,0.6226092247324151
257,0.6225900387704121
258,0.622571128979702
259,0.6225526234408789
260,0.6225341845910387
261,0.622516009235777
262,0.6224982146684216
263,0.6224807687663255
264,0.622463368750749
265,0.6224461757040286
266,0.6224292837926658
267,0.6224124581401289
268,0.6223959588031622
269,0.6223798333741838
270,0.6223633387356924
271,0.6223476474951294
272,0.6223319337422877
273,0.622316514605267
274,0.6223013225139564
275,0.622285922752247
276,0.6222711805440941
277,0.6222566804420809
278,0.6222423530050534
279,0.622228008599384
280,0.6222137886985688
281,0.6221998224059389
282,0.6221862082649959
283,0.6221725843391247
284,0.6221595440916045
285,0.6221460977710279
286,0.6221330657808503
287,0.62211990282328
288,0.6221074818584978
289,0.6220948739364399
290,0.6220826385087831
291,0.6220705710397945
292,0.6220580927009188
293,0.6220461718638645
294,0.6220346324517307
295,0.622022969681201
296,0.622011622032987
297,0.6220000948352624
298,0.6219894162776077
299,0.621977763746972
300,0.6219667063679348
301,0.6219561925440145
302,0.6219453637534609
303,0.6219351422493116
304,0.6219247562831476
305,0.6219140112874643
306,0.6219043175408767
307,0.621894100593416
308,0.6218842736659588
309,0.6218743827994894
310,0.621864732733735
311,0.6218557069055024
312,0.6218460352998905
313,0.6218366290786416
314,0.6218276195390545
315,0.6218184962387137
316,0.6218093966991055
317,0.6218006969460438
318,0.6217919240400993
319,0.6217832240120522
320,0.6217748146107552
321,0.6217662313419579
322,0.6217579249648818
323,0.6217496151306096
324,0.6217415576557641
325,0.6217334121386006
326,0.6217253751819259
327,0.6217178063624282
328,0.6217100922632557
329,0.6217024225650728
330,0.6216948457555359
331,0.6216873967855466
332,0.6216800972160657
333,0.6216726571699852
334,0.6216652975442021
335,0.6216584748837153
336,0.6216517155159846
337,0.6216444858946878
338,0.6216375874202449
339,0.621631106548342
340,0.6216241339110877
341,0.621617468159496
342,0.6216106283555028
343,0.6216045632126976
344,0.6215976387010639
345,0.6215913795860898
346,0.6215855491548117
347,0.6215794720682205
348,0.6215732405547243
349,0.6215669330851643
350,0.6215611429376713
351,0.6215550913731774
352,0.6215493314228229
353,0.6215436824379765
354,0.621537575824478
355,0.6215322315577323
356,0.6215267609536227
357,0.6215211694268238
358,0.6215157444781924
359,0.6215106188020653
360,0.6215051174511534
361,0.6215000683922405
362,0.6214944935940628
363,0.6214895561436536
364,0.6145399899763303
365,0.6020952910842028
