id,sid,theta,k,c
195,194,1.4703277,0.62550795,1.2249957
196,195,0.3036278,-0.15342085,0.95983034
197,196,1.1631436,0.99191904,0.6884948
198,197,-1.3058152,0.27082482,0.72972494
199,198,-0.8950028,0.8689779,0.91043746
200,199,1.295673,0.6115453,0.51979476
201,200,-2.253279,-0.11924338,1.3718203
202,201,-0.65765554,0.9092846,1.1661744
203,202,-0.628118,0.7676306,1.3644228
204,203,0.0077322964,0.4837398,-0.03761853
205,204,-1.1169276,1.3761045,1.1532317
206,205,0.232865,0.30049255,1.5495352
207,206,-1.2126149,0.5995935,1.1678016
208,207,-0.9164273,1.3229766,1.6074836
209,208,-0.918991,1.0984992,0.86328655
210,209,-1.3794415,0.47048104,1.0484145
211,210,-1.234151,1.8076515,1.3587334
212,211,1.1800224,1.1768144,1.5338615
213,212,-0.54406565,1.0094998,1.4470997
214,213,-0.9214817,0.764267,1.6527263
215,214,1.2946699,1.1860541,1.462921
216,215,0.65639937,0.62381953,1.0468088
217,216,-1.1739845,0.5572951,1.1583601
218,217,-1.5667714,0.9957655,1.0213954
219,218,0.284626,1.398444,1.4436928
220,219,0.74324626,0.12147577,1.3149856
221,220,0.16534735,0.02949754,0.5208049
222,221,1.4739509,0.48157662,0.5131758
223,222,0.4714917,1.1115316,0.7333183
224,223,-1.0497775,0.5925314,1.0825936
225,224,0.95550215,0.42158094,1.2236882
226,225,-0.6474474,0.8420225,0.93675685
227,226,2.0128343,0.5646742,0.7407575
228,227,1.7216333,-0.036064893,0.90359277
229,228,0.9325038,1.0112841,1.5881965
230,229,-0.17922758,0.6835715,0.5590499
231,230,-2.1004772,0.68644375,0.7706859
232,231,0.40090317,-0.083319485,1.3756042
233,232,3.9150395,0.94501895,0.99535275
234,233,-0.4463529,1.7492868,1.5727991
235,234,-2.1157947,0.96476525,0.8680878
236,235,-0.046565883,0.08900705,1.0586106
237,236,-1.9713458,0.7512229,0.97046286
238,237,-1.543754,-0.16407739,1.03814
239,238,0.008763288,-0.41936532,1.3952233
240,239,-0.74004966,0.75475574,1.53661
241,240,1.38428,1.3115314,1.1475211
242,241,2.261859,1.2137152,1.1980454
243,242,0.5484647,0.5625041,1.1575658
244,243,0.9957719,-0.094676435,1.2956325
245,244,-1.9003406,0.45886794,1.0873501
246,245,-1.3858513,1.0699213,1.0157224
247,246,0.1419916,0.37225354,1.2848568
248,247,-0.54758596,0.13089468,1.3723965
249,248,0.8953679,1.6748234,1.4116377
250,249,0.13955025,0.6126406,0.5935598
251,250,-2.2792408,-0.41820106,1.3168243
252,251,-0.8181342,0.5449347,0.8450666
253,252,1.1492232,1.2282678,1.5533429
254,253,-2.0643904,-0.41069,1.6566393
255,254,1.7594174,0.61937577,0.74976146
256,255,1.3240204,1.1549059,1.1595318
257,256,0.7038447,-0.05503539,0.74622905
258,257,-0.47288707,0.4871889,0.7876105
259,258,2.4885817,-0.60433614,1.4029388
260,259,0.30093017,-0.76191336,1.790962
261,260,-1.2595459,0.020249529,1.2061362
262,261,-0.44190013,0.07908261,0.7437082
263,262,-0.07234757,-0.015320615,0.9321798
264,263,1.2716393,0.06592221,1.255175
265,264,-0.6844476,1.4262826,1.296125
266,265,1.9367758,0.36730045,0.84453946
267,266,-0.041315723,0.076506935,1.4025233
268,267,-1.8674151,0.66885775,0.8003797
269,268,0.36456743,0.85464555,1.0762972
270,269,-0.067345776,0.88909644,0.9979152
271,270,2.0167317,1.1823779,1.0503329
272,271,1.0242985,0.5042777,0.9817065
273,272,-0.6510036,0.7715117,0.48630917
274,273,0.63631845,-0.019744173,1.3133391
275,274,-0.5367177,1.0048777,1.0877267
276,275,-0.6909135,-0.5149711,1.1777049
277,276,1.4508677,0.74419457,0.7378341
278,277,1.4916632,0.92525035,1.2612953
279,278,1.4036347,0.46293235,0.8248913
280,279,0.4632342,0.34849733,0.92233646
281,280,1.5408441,0.46894184,0.4313466
282,281,0.26774997,-0.17775227,1.067976
283,282,-0.082400024,0.6626311,0.95161015
284,283,-1.0032823,-0.19165409,1.2788262
285,284,0.9987968,1.771647,1.8370422
286,285,-0.931846,-0.04534428,0.8934494
287,286,-0.93249196,-0.8185264,1.6082977
288,287,1.2798897,0.52072626,0.23950925
289,288,0.60200393,0.94513875,1.8299077
290,289,2.8982778,0.80649525,1.5241628
291,290,-2.1096914,-0.073903985,1.0613778
292,291,-1.0594803,0.42697427,0.528112
293,292,-1.037937,-0.8139957,1.4395965
294,293,-0.8017673,1.2229503,1.3280867
295,294,-2.2774587,0.8435371,1.1698194
296,295,-0.5079232,0.18409188,1.4792906
297,296,0.97314394,0.54101294,1.2198111
298,297,0.07282992,-0.2635526,1.3397216
299,298,0.35140985,1.034802,0.9761022
300,299,0.26051873,-0.024810923,1.090805
301,300,0.46948668,0.32866883,1.2926401
302,301,1.0767454,0.41238615,0.74720186
303,302,-0.28087273,-0.009419066,0.41159588
304,303,0.9665501,-0.01923774,0.5372661
305,304,-0.33046523,0.59692633,1.0486135
306,305,-0.07977978,-0.18081143,1.1343107
307,306,-3.2004006,0.8968955,0.94634914
308,307,-2.4679704,0.37213168,1.1654303
309,308,-0.2671494,1.201937,1.1749452
310,309,2.524401,1.2514209,1.0679744
311,310,2.587753,0.34387797,0.99757797
312,311,-0.5201202,0.5790287,0.84979725
313,312,1.177622,1.4472,1.7710253
314,313,-1.453875,1.1458011,1.3729509
315,314,-0.94932723,0.6561626,0.85461754
316,315,-0.49166206,0.34688312,1.0623754
317,316,-0.731144,0.21138738,1.4298711
318,317,1.1033442,0.28806934,1.2167776
319,318,-1.2104957,0.4899097,0.9231633
320,319,-1.3404915,0.1948964,1.3111411
321,320,-0.82321596,0.18280359,1.1364707
322,321,1.0245929,1.4132185,1.549209
323,322,-1.8087877,0.7208759,1.2926267
324,323,0.86333555,0.22030169,0.86020476
325,324,-0.84109056,0.101491794,1.3874731
326,325,0.8147489,-0.1393028,0.816557
327,326,-0.9525394,1.1357287,0.87756383
328,327,-0.33057144,0.5347433,0.34219816
329,328,0.2135133,-0.090580545,0.74457794
330,329,1.3042718,0.24471048,1.3975449
331,330,-0.9221885,-0.42713633,1.2671206
332,331,1.006448,0.11174361,1.133997
333,332,0.26072112,0.12989253,1.1920347
334,333,2.7762258,-0.46527377,1.2012662
335,334,2.1594675,0.24284257,0.43192124
336,335,-0.43929383,1.5854863,1.0277796
337,336,0.8749675,0.1897692,1.0853723
338,337,0.2979243,-0.1521795,1.4881805
339,338,0.3639602,0.20810163,0.41120118
340,339,2.5150735,-0.5544705,1.5785328
341,340,-1.0882899,0.9645721,1.459466
342,341,0.5688704,0.08096787,0.8856308
343,342,-0.55748814,1.2286372,1.4612174
344,343,0.1159152,-0.60504735,1.43543
345,344,3.2155128,-0.73182017,1.4165804
346,345,0.62306195,0.6123461,1.6090288
347,346,-0.80729187,0.3696678,0.99680954
348,347,0.28254724,-0.020940661,0.7272653
349,348,-0.5759196,0.67866457,1.5960027
350,349,-1.2184005,0.12073262,0.8121379
351,350,0.21216032,0.74754405,1.1172209
352,351,-0.34095243,1.8246206,1.5424598
353,352,0.5183774,-0.23881777,1.0240332
354,353,-0.33023855,1.0522583,1.4832524
355,354,-0.7052227,0.83653957,1.3259377
356,355,0.8917624,0.8643488,1.2375832
357,356,1.2743536,0.4355139,0.8889596
358,357,-0.30678797,0.19939099,1.718977
359,358,0.9762625,1.4582855,1.5626234
360,359,1.4416535,0.6469115,1.4629644
361,360,-0.021953916,-0.61965317,1.3839886
362,361,-0.6796528,1.025088,1.5095305
363,362,1.3219205,1.516951,1.3432579
364,363,-0.34908354,0.5348427,1.4589359
365,364,0.735757,1.0803229,0.5864745
366,365,0.60343164,0.8085508,1.4814268
367,366,0.28409794,0.22662199,0.7950864
368,367,0.8434759,-0.22792408,1.1018621
369,368,1.1236953,-0.14591676,1.6901827
370,369,0.39553574,1.2077774,1.5140382
371,370,-1.0942708,0.7792931,0.49538106
372,371,0.6059288,0.4387722,1.4615077
373,372,-0.98827493,1.5315158,1.7018402
374,373,1.2708329,0.6884396,1.2158723
375,374,-1.9820051,0.3305456,0.36288083
376,375,-1.4408779,1.5028814,1.3578146
377,376,0.21007624,0.20234737,1.1178551
378,377,1.550628,-0.45670387,1.3814635
379,378,1.3867954,0.39068028,1.0381916
380,379,-0.3577121,-0.15461761,1.1610533
381,380,0.68860525,1.0793681,1.3147942
382,381,0.5716226,1.4408143,1.0640863
383,382,-0.29501852,-0.058331944,0.7704559
384,383,-1.355683,1.1777918,1.3816123
385,384,-0.9583237,1.2224667,1.1878533
386,385,1.1324719,1.0929507,0.71530324
387,386,1.6000555,0.4223388,0.69888425
388,387,1.7471678,0.42900258,1.0644835
389,388,-0.7613081,-0.4316166,1.3253363
390,389,-0.48148453,1.2611715,0.9176835
391,390,-0.8756263,-0.58885926,1.2279676
392,391,-0.13269281,0.87111956,1.0291909
393,392,0.18530767,-0.3342591,1.4948443
394,393,-0.046205547,0.7735522,1.3313223
395,394,1.8419765,1.3241683,1.3891938
396,395,0.68676716,0.660833,0.7973082
397,396,-1.6194171,0.7201631,0.47255725
398,397,0.47829586,0.99820477,1.6309752
399,398,-0.098628536,1.285746,1.438602
400,399,0.13312349,-0.033912215,0.82400256
401,400,0.65607905,0.38156945,1.1262119
402,401,-1.6779404,0.58094966,1.1478347
403,402,0.1389454,0.94473773,0.6690952
404,403,-1.0300363,0.40748128,1.7002699
405,404,2.1425054,-0.088548094,1.0507481
406,405,-0.113661185,1.0337596,0.96391463
407,406,-0.94069827,0.69935024,1.4941044
408,407,0.7196292,1.1346561,1.0101562
409,408,2.3680584,0.37154114,0.73830587
410,409,0.982583,0.296427,1.2467338
411,410,0.45295537,-0.18511337,1.3439957
412,411,-0.15962258,0.31527898,0.7566831
413,412,0.030943902,0.3427734,1.5443716
414,413,-2.2475932,0.48309824,1.2707989
415,414,-0.5596409,0.41707867,0.7092292
416,415,0.80773294,0.7268785,0.7555694
417,416,-0.6220315,0.819086,0.7372046
418,417,-1.6541617,1.1656815,1.4426501
419,418,-0.15985572,0.8841092,0.96247905
420,419,-0.4239483,1.3308473,1.525308
421,420,0.44532168,0.9026517,0.673408
422,421,-0.2354228,-0.0076561174,0.8617405
423,422,-0.019355861,0.81912553,1.5289373
424,423,-1.61506,1.344782,0.9836088
425,424,-0.75172555,0.54288954,1.0661216
426,425,2.2104106,0.742842,1.0315051
427,426,0.35273367,0.29964796,0.87433535
428,427,0.090703435,-0.20940109,1.4574744
429,428,-1.1740395,1.7800102,1.6209848
430,429,0.9321858,0.82126474,0.51800835
431,430,1.8938315,-0.008086139,1.1743888
432,431,1.1871147,1.2512592,1.2354466
433,432,-1.8240885,-0.053862054,1.0280837
434,433,-1.6341256,1.5913527,1.313559
435,434,1.5798544,0.19687456,0.77059144
436,435,1.2309066,0.8590642,1.0597918
437,436,-0.009364038,0.07181587,1.6680285
438,437,-0.7240442,0.49699077,0.81907356
439,438,-0.86944425,1.5768185,1.3678303
440,439,2.5080862,-1.2151465,1.8124901
441,440,0.8044266,0.17380798,0.4250413
442,441,-0.2467964,-0.111939505,0.17540869
443,442,0.7005338,1.3731184,1.3332319
444,443,1.0776112,-0.51012814,1.574604
445,444,0.8076281,0.34036508,1.0550128
446,445,0.37494218,0.9676395,1.600457
447,446,0.66206014,0.41195437,0.94883883
448,447,2.5909293,0.31230825,1.258401
449,448,0.33299473,1.007082,1.506345
450,449,-0.9487082,0.4415121,0.63360924
451,450,0.013708511,1.5198128,1.002163
452,451,-0.41754255,-0.123788156,1.063895
453,452,0.14222538,1.2440075,1.2042054
454,453,-1.0978526,-0.64502,1.4462794
455,454,2.5079901,1.4915283,1.1686943
456,455,-0.8169711,0.65782386,1.2002503
457,456,0.52440757,0.58934814,1.3281134
458,457,-1.7111828,1.1489958,0.87580633
459,458,0.7581529,-0.41334227,1.5616866
460,459,0.33925343,1.4927903,1.3664489
461,460,-0.14863206,0.7643511,1.6682473
462,461,0.31194484,-0.20143133,1.272344
463,462,0.65811527,0.44258517,1.1454204
464,463,-1.08132,-0.31935117,1.0861412
465,464,-0.98621166,0.2995651,1.7268674
466,465,0.33077732,0.4641094,1.1156042
467,466,-0.23361489,-0.78553665,1.7206643
468,467,-0.053276412,0.11790897,1.4899055
469,468,0.8244361,-0.48469818,1.1844406
470,469,2.6985123,0.30565664,1.1120214
471,470,1.383648,1.9053847,1.6129813
472,471,-0.92053974,-0.77481407,1.1889268
473,472,0.52845246,1.2328151,1.4315088
474,473,0.43638077,0.9216701,0.78912467
475,474,0.6637192,-0.108375214,1.3523308
476,475,-0.55189925,-0.27382153,1.3695363
477,476,0.51348513,0.20955814,1.6784741
478,477,1.8615739,0.60826737,0.6885126
479,478,-3.9764552,0.74036807,1.188563
480,479,0.9805948,0.42727974,0.8476144
481,480,-0.45662585,-0.9759676,1.6810192
482,481,0.5956884,0.0515641,1.253437
483,482,2.3178484,0.38679945,0.37101963
484,483,0.7186396,1.1639383,0.75041705
485,484,-0.17880492,0.83646774,0.45250654
486,485,-0.432683,0.8207735,0.68556225
487,486,0.49951383,-0.21118115,1.4298433
488,487,0.46539026,0.08275219,1.502874
489,488,-0.49866277,0.5128285,0.7185761
490,489,-0.009290289,0.3497301,1.4557698
491,490,-1.7689185,0.68022275,1.3303521
492,491,0.36756346,-0.4490516,1.0435377
493,492,1.7616261,1.2231691,0.83680934
494,493,-0.31693396,1.4354142,1.8869244
495,494,-1.7338752,0.4628409,1.6203518
496,495,-0.6045244,0.7545339,1.4098148
497,496,-1.1328995,1.2970586,1.2755121
498,497,2.1946735,1.2399921,0.86637354
499,498,-1.7064314,-0.09217855,1.0959302
500,499,-0.98449945,0.45403785,0.74559337
501,500,0.15952247,1.3075306,1.5303172
502,501,1.3420748,-0.603927,1.5120487
503,502,0.7754405,1.2478592,1.080066
504,503,-2.1556525,0.5477998,1.2075468
505,504,-0.15864,-0.32985502,1.2716947
506,505,-0.56256664,0.2510875,1.0617718
507,506,-0.35794437,0.072036624,0.8721257
508,507,-0.095550835,0.2379294,0.93402505
509,508,0.33157152,-0.8719702,1.6140543
510,509,-0.16439644,0.8081599,1.1474826
511,510,-0.8182696,1.1701851,1.1706322
512,511,1.7818319,0.5488809,1.2944363
513,512,-1.086115,-0.025725449,1.2734071
514,513,-0.6267479,0.5555186,1.3298889
515,514,-0.35242325,-0.055641573,1.2947392
516,515,0.5367253,-0.19275612,0.6771076
517,516,-0.39129725,0.63321334,1.3795426
518,517,-3.5296326,0.0016858777,1.0475591
519,518,1.0619848,-0.06915646,1.7688377
520,519,-0.00971233,0.63092095,1.0263228
521,520,0.4591936,0.0021877799,1.4387555
522,521,0.057692427,1.7597275,1.64827
523,522,2.6711812,-0.7061666,1.6598532
524,523,-1.0759529,1.0730788,0.6340693
525,524,1.6587944,-0.11586371,1.2112392
526,525,0.6382841,0.9900248,1.2278286
527,526,-2.356165,0.96210694,0.84680706
528,527,0.30977648,1.4394172,1.4257624
529,528,1.2124851,0.7129785,0.7432102
530,529,-3.212782,0.34679678,1.2275825
531,530,0.5319693,0.3754041,1.9630617
532,531,-1.1262398,0.83422315,1.394083
533,532,0.25832132,1.1470287,0.7557348
534,533,1.9460164,0.054408126,1.0730017
535,534,0.7131479,0.17475717,1.068213
536,535,-1.450611,0.71446955,1.3315969
537,536,1.4747747,-0.11886486,0.8280778
538,537,0.4063766,0.82888293,1.0308436
539,538,0.77368623,1.0621449,0.8730213
540,539,2.5843596,0.15046434,1.0076795
541,540,2.2661655,0.38385525,0.61031747
542,541,0.56110513,0.195992,1.4087433
543,542,-1.5917737,1.0489974,1.3090993
544,543,-1.7996509,0.20949575,0.9028176
545,544,-1.1871127,0.6121761,0.88964295
546,545,1.1015383,1.1968428,1.0239681
547,546,1.7403519,-0.4588083,1.2645824
548,547,0.16810511,0.24226418,1.2167004
549,548,-1.095066,0.30097672,1.3914238
550,549,0.3172879,1.4159302,1.2230808
551,550,-0.59122086,0.8410704,0.7670266
552,551,0.017529193,0.08664275,1.1271743
553,552,-1.393473,0.5698658,1.4930061
554,553,1.5145583,0.22124046,1.04987
555,554,-0.35239145,-0.019082725,0.93047583
556,555,0.45007697,0.041171253,0.8944373
557,556,-0.034285735,-0.17622693,0.62015563
558,557,-0.27930418,0.4686402,1.0876219
559,558,-2.5250387,0.8350691,0.7914111
560,559,1.4374865,0.74834806,0.8651829
561,560,-1.7033011,0.24310488,0.92669135
562,561,-0.82362986,1.135892,1.4131665
563,562,-0.12504321,0.25622264,0.2000487
564,563,0.03370211,0.81787056,1.5203336
565,564,-1.552996,-0.612238,1.6733377
566,565,-0.0077534835,-0.37886614,0.755706
567,566,0.2922347,-0.18351938,1.0224551
568,567,0.41366857,0.3975939,1.1808482
569,568,1.163214,0.8160278,1.1076512
570,569,-1.9714316,0.59013426,0.9105775
571,570,0.36127973,-0.03163282,1.261107
572,571,0.3396797,0.45543092,0.8826193
573,572,-1.039781,1.2150468,1.1279545
574,573,-1.6154473,0.9365653,0.8585889
575,574,1.4237881,0.8165427,1.0719349
576,575,0.7740197,0.033482082,0.98242956
577,576,0.5605947,-0.8347568,1.5173331
578,577,1.771501,-0.086640626,1.1527328
579,578,-1.7888819,0.90585434,0.8948697
580,579,-0.20664515,-0.60468715,1.4501598
581,580,0.37472117,0.33252978,0.7524885
582,581,1.9870725,0.40572056,0.62426895
583,582,0.97399586,0.07382102,0.9642102
584,583,0.4360516,0.11375715,1.5075476
585,584,-0.046011448,0.21114418,1.1769277
586,585,1.6883175,0.8838947,1.1774998
587,586,-1.6206851,-0.16944437,0.9973075
588,587,-0.3906792,0.8629672,0.8638706
589,588,0.77175194,0.3595007,0.45983282
590,589,0.59413964,1.8142384,1.4384989
591,590,-1.912963,0.52743655,1.4743537
592,591,-1.3846554,1.2971774,1.0956564
593,592,0.47942856,1.6250855,1.2838963
594,593,0.19150816,1.6707577,1.235277
595,594,-0.9702074,0.19934866,0.6372636
596,595,-1.4678549,1.68043,1.5578725
597,596,-0.73976547,0.18753712,1.4202566
598,597,0.40660393,1.3128849,1.2566646
599,598,-0.8324883,0.683161,1.3987241
600,599,-1.8200597,0.05380091,1.0471922
601,600,0.57076955,-0.8009552,1.4718608
602,601,-1.163077,1.4163094,1.5420749
603,602,1.9637182,1.4276744,1.2684356
604,603,-1.7549161,1.0065691,1.3411348
605,604,-1.9167054,0.7975392,0.9922948
606,605,-0.9742374,1.262266,1.7406425
607,606,0.29336223,0.93764746,0.7161757
608,607,0.012837712,0.8092804,1.0386547
609,608,2.2083173,0.06849371,1.074416
610,609,0.27548674,0.18446277,1.0800385
611,610,0.008837444,0.079388,0.79444045
612,611,-1.312908,-0.38843542,1.0594552
613,612,-2.0313423,-0.5075374,1.175321
614,613,-0.93663615,0.8602219,0.99451655
615,614,0.6273737,1.3158298,1.4545903
616,615,-0.38115707,1.2426153,0.8868768
617,616,0.014100973,0.37470096,1.2603865
618,617,0.2396866,-0.49573442,1.7003503
619,618,-0.60523087,1.0121711,1.1202116
620,619,2.3871508,0.99687356,1.1942347
621,620,0.13912132,0.19363084,1.2168827
622,621,1.0063063,0.870181,1.3172784
