id,sid,theta,k,c
123,122,0.22766979,0.50149286,0.9986537
124,123,-0.0011031108,0.50081754,0.99941856
125,124,-0.18248692,0.5054212,1.0000055
126,125,-1.503719,0.49695286,1.0004497
127,126,-1.1883835,0.4987225,1.000852
128,127,-0.91082186,0.501659,1.000176
129,128,0.16205825,0.5037228,1.0012434
130,129,0.35136244,0.5032711,1.0010582
131,130,-1.8150234,0.50099576,0.9988647
132,131,1.1731603,0.49732202,1.0014687
133,132,0.9230113,0.49965578,0.9997555
134,133,0.5090274,0.494691,1.000861
135,134,0.47708386,0.5037592,1.0005081
136,135,0.9395383,0.49860838,1.0002491
137,136,0.20674217,0.4972431,1.0000372
138,137,1.3016946,0.5035959,0.9998992
139,138,-0.45398247,0.4959949,0.9994723
140,139,-0.15745611,0.5006713,0.997615
141,140,0.5502234,0.49766773,0.9988827
142,141,1.1392657,0.49571824,1.0020025
143,142,0.828723,0.50285697,1.0003276
144,143,1.7983124,0.49643496,1.00064
145,144,0.15617082,0.49577424,1.0008193
146,145,0.88228226,0.4967859,0.99903834
147,146,0.42139116,0.49614137,1.0009764
148,147,-0.53021294,0.48923,1.0004994
149,148,-0.15607981,0.4992966,1.0004866
150,149,0.363569,0.49317023,0.99879515
151,150,-0.39446658,0.5079403,0.9979442
152,151,0.195324,0.48956776,1.0025375
153,152,-0.2702346,0.5033076,1.0017544
154,153,0.39482698,0.48868847,1.0011269
155,154,0.043641426,0.4974624,0.99899167
156,155,0.9396841,0.5008765,1.0002363
157,156,0.50888985,0.50564003,1.0019246
158,157,-0.21400219,0.5027388,0.9979052
159,158,0.77595735,0.49070078,1.0010451
160,159,-1.1132894,0.5018846,1.0011353
161,160,0.117776,0.49274302,0.9986923
162,161,-0.34848368,0.5070139,0.99941576
163,162,0.6689755,0.50145376,1.0007087
164,163,0.55537444,0.4984812,1.0014077
165,164,-0.14505781,0.49856892,1.0002216
166,165,0.97991574,0.49774593,1.0018044
167,166,-0.7954579,0.51328033,0.9994381
168,167,1.0486417,0.50294733,0.9997341
169,168,-0.3496036,0.5052591,1.00052
170,169,1.6618583,0.49374413,1.000041
171,170,0.18181244,0.494995,1.0017906
172,171,0.4155017,0.5031206,1.0002626
173,172,-1.4680865,0.5067402,1.0009798
174,173,-0.29502866,0.5038232,0.9994352
175,174,-0.79442483,0.5092267,1.0003027
176,175,0.13902612,0.50069743,1.0017207
177,176,-0.78838974,0.5029636,0.99826294
178,177,1.2597291,0.49359715,1.0004888
179,178,-0.83920205,0.49948692,0.9995206
180,179,0.15897653,0.4942354,0.9981841
181,180,0.8947587,0.49918544,0.9991108
182,181,1.9240091,0.49563682,1.0003885
183,182,1.3456612,0.49782395,0.99967057
184,183,0.14507842,0.5067771,0.99914944
185,184,-0.03530513,0.49724823,1.0003039
186,185,-0.24253078,0.50020295,1.0012197
187,186,1.9281154,0.50096637,1.0022063
188,187,-1.7074181,0.5035231,0.9998384
189,188,1.1128073,0.49841493,1.0006919
190,189,0.39398348,0.49667552,1.0013869
191,190,-0.8241727,0.49873847,0.99962395
192,191,-0.75824314,0.5031267,0.9981975
193,192,0.18821889,0.4992761,0.9994475
194,193,0.3417299,0.5017987,0.99938244
195,194,0.949281,0.50468475,1.0012425
196,195,0.15610132,0.4964862,0.9988626
197,196,0.8509828,0.50024134,0.9977688
198,197,-0.81449723,0.5045787,1.0001856
199,198,-0.6776203,0.5014902,1.0008754
200,199,0.8938805,0.49631715,0.99853545
201,200,-1.5374041,0.4990849,1.0006437
202,201,-0.3795805,0.5046594,1.0014127
203,202,-0.5787302,0.50321484,1.0024145
204,203,-0.0041253576,0.50035787,0.9980162
205,204,-0.8462,0.50291455,0.9989449
206,205,0.17218499,0.49899295,1.0017961
207,206,-0.8052454,0.5009816,0.9996254
208,207,-0.67881817,0.5046749,1.0032074
209,208,-0.776641,0.501231,0.9984499
210,209,-0.99745554,0.5017061,1.0009252
211,210,-0.7545374,0.51091,1.0003524
212,211,0.92412704,0.50482166,1.0001968
213,212,-0.38908476,0.50396544,1.0025107
214,213,-0.7883168,0.50218755,1.0015527
215,214,0.63297206,0.49853814,1.001105
216,215,0.51521623,0.49893,1.0008094
217,216,-0.7553332,0.50508696,0.9994272
218,217,-1.0999498,0.50573593,1.0000151
219,218,0.19304876,0.50463736,1.0012082
220,219,0.57238597,0.4943876,1.0009925
221,220,0.04036594,0.4931216,0.99686736
222,221,1.0287347,0.49745828,0.99823785
223,222,0.30134204,0.4970361,0.999243
224,223,-0.68698925,0.501926,0.9996945
225,224,0.8480753,0.5004807,1.0024902
226,225,-0.42422256,0.5005873,0.9997598
227,226,1.1787698,0.49687606,0.99937767
228,227,1.2517546,0.4935027,1.0005028
229,228,0.5708876,0.5019729,1.0015782
230,229,0.06199497,0.500313,0.9994262
231,230,-1.4632504,0.5038226,0.9993087
232,231,0.32970807,0.49717635,1.0016437
233,232,2.0524142,0.49823573,1.0006008
234,233,-0.2757411,0.506329,1.0011954
235,234,-1.0177052,0.50871354,0.9996249
236,235,-0.044259205,0.5004108,0.99981904
237,236,-1.3887076,0.5026051,1.0005403
238,237,-0.98403096,0.499815,1.0010699
239,238,0.00983539,0.49593005,1.0015006
240,239,-0.54219365,0.5076809,1.0044386
241,240,0.98976064,0.49897027,0.9995695
242,241,1.3166881,0.5009627,1.0001545
243,242,0.32063967,0.4936914,1.0006553
244,243,0.71163034,0.4952499,1.000927
245,244,-1.2123337,0.5038911,1.0005542
246,245,-0.9547705,0.50153756,1.000638
247,246,-0.0657079,0.49480405,1.0006356
248,247,-0.222059,0.49749473,1.0014684
249,248,0.4963747,0.5048335,1.0003868
250,249,0.107205614,0.502332,0.9988845
251,250,-1.4458191,0.50024116,0.9994319
252,251,-0.61696637,0.4960373,0.9996928
253,252,0.6601864,0.49930802,0.9999946
254,253,-1.4334897,0.49548265,1.001435
255,254,1.1466578,0.49643213,1.0004122
256,255,1.0855769,0.50281763,0.9997457
257,256,0.48301595,0.49384162,0.9987881
258,257,-0.23570885,0.49866483,0.9995933
259,258,1.4441996,0.4934837,0.9999158
260,259,-0.04581289,0.48677003,1.0020423
261,260,-1.1364782,0.49620697,1.0019984
262,261,-0.7290514,0.49440563,0.9969367
263,262,-0.20913693,0.49380463,1.0005597
264,263,0.8029861,0.49740076,1.0017006
265,264,-0.40544754,0.50954825,0.9999222
266,265,1.4047961,0.49701068,0.9991622
267,266,0.013005058,0.49764112,1.0009376
268,267,-1.2398256,0.5032453,0.9997253
269,268,0.098781586,0.5013095,0.9998586
270,269,0.07844408,0.50157666,1.0010146
271,270,1.1648448,0.4987647,0.9991623
272,271,0.5937114,0.49753678,1.0004734
273,272,-0.5729022,0.5028677,0.9995072
274,273,0.42158344,0.4950073,1.0010659
275,274,-0.3566273,0.50400925,1.0001874
276,275,-0.42117614,0.49661067,0.9992641
277,276,0.8425649,0.49904263,0.99914044
278,277,1.0193297,0.5010354,0.99994755
279,278,0.9922612,0.4993154,0.9994304
280,279,0.23689447,0.4973241,1.000103
281,280,1.0374216,0.5013463,0.999865
282,281,-0.07852666,0.49190557,1.000229
283,282,-0.022936096,0.5042213,1.00078
284,283,-0.8806202,0.4955288,0.99950486
285,284,0.6130742,0.5047775,1.0031383
286,285,-0.8945874,0.49851158,0.99812365
287,286,-0.5759611,0.49670738,1.0000114
288,287,0.7140576,0.5008349,0.99765307
289,288,0.64166987,0.50826675,1.0033036
290,289,1.7260567,0.49950033,1.0022038
291,290,-1.341746,0.49920648,0.99967366
292,291,-0.68007165,0.501253,0.99892116
293,292,-0.7561637,0.4925973,1.0005893
294,293,-0.5244823,0.5050024,1.000508
295,294,-1.4300567,0.5029436,1.0005442
296,295,-0.2732601,0.49629134,1.0006893
297,296,0.7305874,0.4994584,1.0013446
298,297,0.05732735,0.4943624,1.000325
299,298,0.352061,0.5006165,1.0005174
300,299,0.0975715,0.4903843,1.0006626
301,300,0.23630723,0.49500942,1.0009377
302,301,0.7705104,0.49780488,0.9978173
303,302,-0.18937299,0.49755943,0.99757814
304,303,0.3703251,0.49700722,0.9971563
305,304,-0.17286986,0.50360286,1.0015601
306,305,-0.028208911,0.49923334,0.9992336
307,306,-2.0987756,0.50265545,1.0005773
308,307,-1.4801672,0.5044244,1.0002302
309,308,-0.04296752,0.51063204,0.9992989
310,309,1.5197339,0.5005948,0.99874693
311,310,1.8140534,0.49840358,1.0003623
312,311,-0.45949462,0.5001139,1.0000951
313,312,0.7763849,0.5064778,1.001497
314,313,-0.96110415,0.5060969,1.0016857
315,314,-0.6195775,0.5008905,0.9995481
316,315,-0.43204427,0.49888727,1.0010461
317,316,-0.43313652,0.49699682,1.0007058
318,317,0.67019045,0.49714068,1.001251
319,318,-0.82721967,0.50719,1.0013989
320,319,-0.97512734,0.5010711,1.0003597
321,320,-0.51711136,0.5026241,1.0012342
322,321,0.7497976,0.50177294,1.000884
323,322,-1.2233579,0.5029039,1.0000008
324,323,0.7992296,0.49965137,0.99965096
325,324,-0.34217122,0.49702713,1.0015129
326,325,0.64011395,0.4975748,0.9984737
327,326,-0.72477365,0.49825838,0.9984952
328,327,-0.12255887,0.49976742,0.9985206
329,328,0.24281384,0.4944215,0.999963
330,329,0.75365484,0.4980268,1.0011518
331,330,-0.75016564,0.49474835,1.0002586
332,331,0.5795996,0.4937492,1.0011779
333,332,0.11932446,0.49435997,0.99950737
334,333,1.6441972,0.49574617,0.998649
335,334,1.6073312,0.49864396,0.99856365
336,335,-0.25815186,0.5052184,0.99933827
337,336,0.6923006,0.49738243,1.000467
338,337,0.30743974,0.4980917,1.0013341
339,338,0.1374009,0.49634397,0.9982587
340,339,1.613695,0.4941383,1.0014263
341,340,-0.7609641,0.5039433,1.0017874
342,341,0.4169437,0.4979853,0.9996472
343,342,-0.3811349,0.504702,1.0011835
344,343,0.03688908,0.49537456,1.0005606
345,344,1.9035761,0.49374428,0.9999662
346,345,0.56029767,0.5026736,1.0016396
347,346,-0.61621916,0.49652508,0.9996414
348,347,0.2868954,0.4998555,0.99810004
349,348,-0.7080254,0.49547628,1.0006118
350,349,-0.74045837,0.50138766,0.9991932
351,350,0.01773587,0.4961419,1.0000125
352,351,-0.22153053,0.50540966,0.99873763
353,352,0.30243734,0.49565685,0.9999933
354,353,-0.20620559,0.50689226,1.0016357
355,354,-0.37140626,0.50487626,1.0008177
356,355,0.4365777,0.50284374,1.000562
357,356,0.7578654,0.49451277,1.0004013
358,357,-0.2483551,0.49580482,1.0019937
359,358,0.62479794,0.50060725,1.0009346
360,359,0.953687,0.49768686,1.0010586
361,360,-0.0058159446,0.49266654,1.0000843
362,361,-0.5077561,0.5044964,1.0008619
363,362,0.98881763,0.49985588,1.0002716
364,363,-0.20925032,0.50060135,1.0015227
365,364,0.53845304,0.5028688,0.9976939
366,365,0.4338704,0.49719688,1.0010476
367,366,0.08477728,0.500599,1.0002174
368,367,0.40697291,0.4964619,0.99981076
369,368,0.69562596,0.49391884,1.0021296
370,369,0.4400493,0.49936822,1.0026042
371,370,-0.8064819,0.5025417,0.9977819
372,371,0.43907884,0.499524,1.0001122
373,372,-0.74573356,0.50429636,1.0015587
374,373,0.68328387,0.4949884,1.0005063
375,374,-1.3650113,0.4995072,0.9971753
376,375,-1.031245,0.5111195,1.0001624
377,376,0.121147215,0.49601668,0.99965
378,377,1.1977662,0.49614266,1.0007613
379,378,0.7807889,0.4957561,1.0003899
380,379,-0.71026665,0.4945432,0.9999366
381,380,0.58410394,0.50502986,1.0018144
382,381,0.37714252,0.5008546,0.9984217
383,382,-0.15636648,0.496652,0.99949276
384,383,-1.0785668,0.50462073,1.0002924
385,384,-0.75042886,0.5042972,0.99999964
386,385,0.7241808,0.50277495,0.9988579
387,386,1.1006544,0.49592564,1.0004557
388,387,1.1948347,0.49664202,1.0002681
389,388,-0.25573573,0.50503,1.0007024
390,389,-0.18797195,0.5054364,0.99934196
391,390,-0.8160039,0.49692813,0.9983184
392,391,-0.06054696,0.49931544,1.0015963
393,392,0.4153596,0.49401546,1.000307
394,393,0.05208256,0.49958846,1.0009788
395,394,1.2492583,0.5035689,1.0006783
396,395,0.5804973,0.5032212,0.99917084
397,396,-1.1068801,0.5057447,0.9987905
398,397,0.39361635,0.50182414,1.0022565
399,398,-0.123497784,0.5060703,1.0014465
400,399,0.15984862,0.4981446,0.9987681
401,400,0.48215693,0.50166494,1.0008409
402,401,-0.96419245,0.50345236,1.0002828
403,402,0.17565513,0.50331086,0.99819374
404,403,-0.8021707,0.49988514,1.0022264
405,404,1.5623958,0.49848345,1.0005203
406,405,0.082589604,0.5052508,0.9997215
407,406,-0.65484285,0.50714076,1.001499
408,407,0.36550894,0.4998933,0.99911296
409,408,1.4951755,0.49898076,0.99962723
410,409,0.84463537,0.50108373,1.0010953
411,410,0.27855888,0.49855444,1.0014714
412,411,-0.3801352,0.49611276,0.99808234
413,412,0.037046447,0.49672705,1.0022131
414,413,-1.4231392,0.5024232,1.0006094
415,414,-0.2654705,0.50085306,1.0000538
416,415,0.49748805,0.4984619,0.99917597
417,416,-0.33651105,0.5001095,0.9990887
418,417,-0.9975061,0.50692195,1.0002973
419,418,-0.28682074,0.50249356,0.99912155
420,419,-0.3858356,0.5054195,0.99979895
421,420,0.3225502,0.5043608,0.9989983
422,421,-0.12618095,0.5003263,1.0014912
423,422,-0.1525284,0.5032499,1.0010252
424,423,-1.059421,0.50635695,0.9986594
425,424,-0.57025516,0.50168467,0.9997634
426,425,1.3451908,0.50093496,1.0001096
427,426,0.17328824,0.49473104,0.9997991
428,427,-0.010986324,0.49598286,1.000258
429,428,-0.90903735,0.5049634,1.0002145
430,429,0.7944842,0.500783,0.99867916
431,430,1.329563,0.4957918,1.0005985
432,431,0.87698257,0.50572395,0.999781
433,432,-1.6076967,0.49706498,0.9994419
434,433,-0.9947245,0.50816953,0.9995417
435,434,0.94142044,0.48944777,1.0005673
436,435,0.81660223,0.50208175,1.0000647
437,436,0.10436086,0.49906182,1.0015385
438,437,-0.5471801,0.4980986,0.99922574
439,438,-0.5818294,0.50748366,1.0007944
440,439,1.6977019,0.49221486,1.0000185
441,440,0.67604107,0.4967624,0.9982311
442,441,-0.009876822,0.49611473,0.9971596
443,442,0.07416453,0.49993548,0.9998298
444,443,0.7486699,0.49044117,1.0019883
445,444,0.52911454,0.49976146,1.0000452
446,445,0.45994505,0.504611,1.0002701
447,446,0.29977366,0.50474817,1.0004706
448,447,1.5358694,0.4951136,1.0004576
449,448,0.08738934,0.5000756,1.0003682
450,449,-0.603893,0.4977767,0.99932426
451,450,0.0053556375,0.50293833,0.99901617
452,451,-0.32117128,0.50123566,0.99978113
453,452,0.10728233,0.5003518,0.9993492
454,453,-0.6463756,0.49945042,0.9981195
455,454,1.6776623,0.49927717,0.99889857
456,455,-0.5011253,0.5021223,1.0009166
457,456,0.18324296,0.49767044,1.0029188
458,457,-1.0930231,0.50640166,0.99899155
459,458,0.58708274,0.4901937,1.0012976
460,459,0.40562606,0.5053343,0.99942404
461,460,-0.10249551,0.50663245,1.002979
462,461,0.2784366,0.49388137,1.0018947
463,462,0.33101007,0.498146,1.0007784
464,463,-0.75160724,0.49594194,1.0010545
465,464,-0.6398276,0.501623,1.0025655
466,465,0.1162695,0.49628827,1.0008804
467,466,-0.1418044,0.49117967,0.99969727
468,467,-0.026906325,0.49836755,1.0020425
469,468,0.5425788,0.49619675,0.9990405
470,469,1.863555,0.49882048,1.0004909
471,470,0.955167,0.50231194,1.0003289
472,471,-0.70988864,0.49574235,1.0000093
473,472,0.39578068,0.50614387,0.9997442
474,473,0.4092273,0.5017037,0.99928653
475,474,0.4547241,0.4996401,1.0015544
476,475,-0.46638337,0.49405482,1.0009336
477,476,0.21363029,0.49133056,1.0021498
478,477,1.0884684,0.49600965,1.0006037
479,478,-1.9549155,0.5061283,1.0013212
480,479,0.6262728,0.49825302,1.0013431
481,480,-0.3326303,0.4935883,0.99843514
482,481,0.30472785,0.49625412,1.0012003
483,482,1.4313484,0.50000566,0.99762243
484,483,0.54010034,0.5018382,0.9994875
485,484,-0.02536966,0.5046371,0.99933505
486,485,-0.07006662,0.506309,0.999226
487,486,0.3516661,0.49483138,1.001012
488,487,0.29650548,0.49717698,1.0017737
489,488,-0.24967618,0.5037975,0.99806315
490,489,-0.049068805,0.4965618,1.001169
491,490,-1.2868888,0.50378925,0.99996895
492,491,0.15718085,0.49596956,1.0010093
493,492,1.2304928,0.50182325,0.9978201
494,493,-0.2975364,0.50932616,1.0032436
495,494,-1.468273,0.50003546,1.0005476
496,495,-0.3757968,0.50497496,1.0013603
497,496,-0.76652056,0.50973773,0.99921143
498,497,1.2834907,0.5015979,0.99834013
499,498,-1.36424,0.49699554,1.0015937
500,499,-0.55843836,0.49883166,1.0002438
501,500,0.09551088,0.5065829,1.0000035
502,501,0.99075145,0.49452883,1.0003603
503,502,0.6624683,0.50387335,1.0005982
504,503,-1.3476342,0.5031857,1.0006949
505,504,-0.09066152,0.49358645,1.0001336
506,505,-0.39920244,0.4999007,1.0002041
507,506,-0.27502897,0.49802417,0.99954295
508,507,0.023659365,0.49966067,0.9996116
509,508,0.4813387,0.4939354,1.0000012
510,509,-0.27087325,0.5043919,1.000444
511,510,-0.39765066,0.5039815,0.99964166
512,511,1.1986278,0.49732777,1.0014689
513,512,-0.7931109,0.4973026,0.99999493
514,513,-0.4059939,0.4981177,1.0002418
515,514,-0.28737172,0.4960672,1.0009426
516,515,0.44049412,0.49551892,0.99810493
517,516,-0.33985978,0.50377333,1.0006243
518,517,-1.9441894,0.5021468,0.9995974
519,518,0.836951,0.4939138,1.0032345
520,519,-0.011631453,0.50492567,0.9999517
521,520,0.229145,0.49804714,1.0018543
522,521,0.020689782,0.50864065,0.9988369
523,522,1.6893487,0.4933174,1.0004917
524,523,-0.86846477,0.50300163,0.99793637
525,524,1.2282101,0.49611288,0.99983466
526,525,0.25259462,0.49534056,1.0014087
527,526,-1.8690258,0.5027231,0.9992892
528,527,0.13622339,0.5024286,1.0005404
529,528,0.7784344,0.49739504,0.99901104
530,529,-1.9853897,0.50287485,1.0009896
531,530,0.35603967,0.49713933,1.0037774
532,531,-0.78434515,0.50430244,1.0012197
533,532,0.4150043,0.5035441,0.9980408
534,533,1.3364508,0.497375,0.99946487
535,534,0.5476455,0.49677002,1.0001918
536,535,-0.9111082,0.50152576,1.0011008
537,536,1.0025672,0.4966724,0.99856114
538,537,0.48755315,0.5034405,1.0002364
539,538,0.6866851,0.5056763,1.0001901
540,539,1.5985572,0.49401054,0.99938905
541,540,1.4643486,0.4954394,0.99900776
542,541,0.4228113,0.50323987,1.0003538
543,542,-0.9664793,0.5082435,1.0000056
544,543,-1.174203,0.5040931,1.0002867
545,544,-0.8220612,0.5012036,0.9997614
546,545,0.83291465,0.50277585,1.0008701
547,546,1.2400701,0.49328378,0.99889755
548,547,0.056501936,0.49630663,1.0018847
549,548,-0.729506,0.50055265,1.0019037
550,549,0.27746964,0.5036333,1.0011497
551,550,-0.6077195,0.49950913,0.99894637
552,551,-0.08130974,0.49970046,1.0005311
553,552,-1.0115852,0.5003,1.0013412
554,553,1.1188145,0.49702436,1.0008323
555,554,-0.2220672,0.50051016,1.0014697
556,555,0.37364566,0.4937977,1.0008442
557,556,-0.050859537,0.4982893,0.99870956
558,557,-0.20448062,0.5034228,1.0005746
559,558,-1.3337531,0.504266,0.9992823
560,559,1.012946,0.5005213,1.0000647
561,560,-1.1292211,0.50367874,1.0002296
562,561,-0.5696893,0.5054702,1.0005155
563,562,-0.0698156,0.5026149,0.99815
564,563,-0.0008860503,0.5007863,1.001788
565,564,-1.1049839,0.49632767,1.0010304
566,565,0.039000735,0.4956273,0.9995281
567,566,0.2803953,0.49063307,1.0012081
568,567,0.25654158,0.49922988,1.0023516
569,568,0.8600762,0.49869457,1.0007282
570,569,-1.3060946,0.5027487,0.99927855
571,570,0.22473045,0.49865863,1.0016276
572,571,0.35448578,0.50033635,1.0002893
573,572,-0.90160626,0.5014551,1.0002413
574,573,-1.0730357,0.5073367,0.99907804
575,574,0.86256504,0.49906376,1.0012672
576,575,0.63546914,0.4905217,0.9999824
577,576,0.4740308,0.49377328,0.99860716
578,577,1.230768,0.49669525,0.99907154
579,578,-1.0599211,0.5051612,1.0001808
580,579,-0.13435544,0.4956101,0.99989
581,580,0.26543778,0.5002153,0.99815327
582,581,1.127519,0.49539587,0.9989389
583,582,0.5962663,0.49585527,1.0007615
584,583,0.27245557,0.49453834,1.002679
585,584,0.22681256,0.49864125,1.0015069
586,585,0.82890314,0.49935353,0.99799746
587,586,-1.3115463,0.49544322,0.9982527
588,587,-0.28808743,0.50163364,1.0003284
589,588,0.57243073,0.49686414,0.9978063
590,589,0.316094,0.50469273,0.9996068
591,590,-1.3444592,0.5018262,1.0006208
592,591,-1.2147251,0.5060486,1.0005233
593,592,0.2780694,0.50629115,0.9997318
594,593,-0.008335097,0.5070879,0.99916047
595,594,-0.66070247,0.4991518,0.99928415
596,595,-0.7690623,0.5083337,1.0021347
597,596,-0.48308137,0.49702385,1.0019261
598,597,0.23999226,0.5033678,1.0004998
599,598,-0.66183734,0.50057316,1.0019205
600,599,-1.3295382,0.5006855,1.000714
601,600,0.4252026,0.49212298,0.9987713
602,601,-0.97154164,0.50451297,1.000122
603,602,1.2943815,0.50396115,1.000016
604,603,-1.2668657,0.5046138,1.0000571
605,604,-1.4042858,0.50028324,0.99963784
606,605,-0.7192686,0.50581825,1.0018554
607,606,0.0099898,0.49542838,0.9976934
608,607,-0.20359236,0.49716142,1.0006002
609,608,1.2796615,0.49459556,0.9994139
610,609,0.24592036,0.5013315,0.99914515
611,610,0.07395736,0.4964757,1.0000646
612,611,-0.9724052,0.49794468,0.99858403
613,612,-1.3836998,0.49793723,0.99969596
614,613,-0.6924723,0.5043301,1.0001167
615,614,0.3195168,0.50768125,1.0008818
616,615,-0.27404177,0.5060974,0.99867487
617,616,-0.06479312,0.5032645,1.0012931
618,617,0.14783604,0.49404916,1.0011146
619,618,-0.31295988,0.5070001,1.000442
620,619,1.5062375,0.50184596,0.9992354
621,620,0.070394285,0.50066614,1.000478
622,621,0.6204203,0.4959849,1.0020695
623,622,1.2619184,0.4965037,1.0011836
624,623,0.13664293,0.49753127,1.0005178
625,624,2.436991,0.49974513,0.999805
626,625,0.3669395,0.5009162,1.0010868
627,626,0.5108476,0.5040764,1.0003046
