id,sid,theta,k,c
160,159,-1.3282896,0.4991982,1.0007385
161,160,0.09649491,0.5021406,0.99942744
162,161,-0.6849021,0.50715,1.000759
163,162,0.20852934,0.5012479,1.0007626
164,163,0.38289478,0.49896967,1.0000417
165,164,-0.12835555,0.4993219,1.0006529
166,165,0.62826145,0.5002231,1.0011773
167,166,-0.6147562,0.50586224,0.99843377
168,167,0.99387366,0.5061486,0.9982292
169,168,-0.15167439,0.50262487,1.0009528
170,169,1.9298977,0.49710485,1.0007956
171,170,0.29809752,0.4982003,1.000532
172,171,0.25295514,0.50710255,0.99893314
173,172,-1.7224118,0.5023226,1.0010324
174,173,-0.22181402,0.5005193,0.9982837
175,174,-1.1062521,0.5023433,1.0000505
176,175,0.14341296,0.504545,1.0019159
177,176,-0.8525971,0.5021357,0.99907136
178,177,1.3895522,0.4916638,1.0016065
179,178,-0.75982046,0.49438754,0.9996711
180,179,0.37713706,0.49582565,0.99918956
181,180,0.7856134,0.5031484,1.0015281
182,181,2.2358906,0.50050944,1.0012397
183,182,1.5882565,0.49677587,1.0006988
184,183,0.076320514,0.5109046,1.0007222
185,184,0.11565791,0.49653187,0.99891585
186,185,-0.014694926,0.49949324,1.0007715
187,186,1.8516283,0.49999988,1.0029304
188,187,-2.095407,0.5007449,0.9997048
189,188,1.1621608,0.50307405,1.0019157
190,189,0.32192975,0.49656895,1.0012546
191,190,-0.6973745,0.4949207,0.9992368
192,191,-1.0686592,0.5033265,0.998721
193,192,0.08372885,0.4966482,1.0011024
194,193,0.2200396,0.50574356,0.99969715
195,194,0.91019815,0.50360286,1.0032699
196,195,0.29902992,0.50001836,1.0016282
197,196,0.6403041,0.501319,0.99822724
198,197,-0.7984372,0.504632,0.99905074
199,198,-0.794112,0.49377742,0.9995968
200,199,0.87133056,0.5029818,0.9978995
201,200,-1.7405742,0.5019915,1.0002476
202,201,-0.38017082,0.5017955,1.0011797
203,202,-0.8235992,0.5065702,1.0002507
204,203,-0.05408954,0.5001864,0.9997422
205,204,-0.76681954,0.5021983,1.0010511
206,205,0.4130017,0.50168097,1.0001894
207,206,-0.83014816,0.50017184,0.9984097
208,207,-0.7103261,0.50231767,1.0023082
209,208,-1.1901872,0.49944595,0.9985661
210,209,-0.80393493,0.50398844,1.0004737
211,210,-0.85728973,0.501598,0.9997232
212,211,0.9928352,0.5041181,0.99857277
213,212,-0.78215593,0.49856594,1.0018555
214,213,-0.69418836,0.507575,1.0015036
215,214,1.1987144,0.4996783,1.0019561
216,215,0.54654175,0.5029305,0.9984894
217,216,-1.1250244,0.50082624,1.0012997
218,217,-1.0213416,0.4994166,1.0009943
219,218,0.304487,0.5052932,1.001802
220,219,0.24409556,0.49218965,1.0015625
221,220,0.055247117,0.49445772,0.99905914
222,221,0.9018993,0.4988116,0.99975574
223,222,0.4507204,0.49818704,0.9985207
224,223,-1.1098728,0.505768,1.0015026
225,224,0.5951388,0.5021963,1.001898
226,225,-0.527658,0.49812022,1.0000273
227,226,1.3632611,0.49546218,0.9998365
228,227,1.3528955,0.49585542,1.002082
229,228,0.78097665,0.5105475,0.99872726
230,229,-0.05771034,0.49991328,0.9981577
231,230,-1.4110395,0.504561,1.0003152
232,231,0.45937997,0.5004202,1.0008472
233,232,2.20993,0.50038445,1.00075
234,233,-0.15135655,0.5076349,0.99935955
235,234,-1.559793,0.5016555,0.9996408
236,235,0.024046222,0.49785408,1.0006397
237,236,-1.3239536,0.495077,1.0005345
238,237,-1.2591953,0.49841747,1.000772
239,238,0.050910935,0.49574906,1.0033275
240,239,-0.46352565,0.5091849,1.0016065
241,240,0.999046,0.5009063,0.9983837
242,241,1.40246,0.50301224,0.9987745
243,242,0.63630885,0.4961364,1.0013036
244,243,0.52819514,0.49391592,1.000745
245,244,-1.4135774,0.504097,1.0013089
246,245,-0.76148593,0.4925681,0.99860144
247,246,0.098755315,0.496878,0.99970263
248,247,-0.24654023,0.49751854,1.0006229
249,248,0.6574055,0.4997185,1.0005811
250,249,-0.023475923,0.50857043,0.99820983
251,250,-1.9553345,0.49716434,0.99962634
252,251,-0.8034879,0.50242436,1.0006423
253,252,0.79134727,0.49952525,1.0028006
254,253,-1.3996811,0.4943756,1.0010384
255,254,1.236871,0.50403434,1.0017006
256,255,0.5186676,0.5010607,1.0003647
257,256,0.4307619,0.49308914,1.0000218
258,257,-0.2469456,0.49429414,0.9994975
259,258,1.9659127,0.49783334,1.0000484
260,259,0.39628446,0.48590007,1.0012833
261,260,-0.6522091,0.49976957,1.0002797
262,261,-0.261001,0.49872932,0.9992514
263,262,-0.29135755,0.4979672,0.9995824
264,263,0.9643411,0.49983138,1.0023932
265,264,-0.52837414,0.5044377,1.0006862
266,265,1.5562052,0.49781466,1.0002235
267,266,-0.06027704,0.49837995,1.0026749
268,267,-1.2844536,0.50335073,0.99935126
269,268,0.18678519,0.49922678,1.00061
270,269,0.10187762,0.49769667,1.0012225
271,270,1.4843547,0.4990107,0.9986033
272,271,0.7607201,0.49864447,1.0016919
273,272,-0.7401901,0.50623405,1.0008893
274,273,0.553426,0.5007922,1.0004902
275,274,-0.2917644,0.50420517,1.0009936
276,275,-0.57303506,0.49815392,1.0002187
277,276,1.0322924,0.503475,1.0009022
278,277,0.9676439,0.5015121,0.99944866
279,278,0.7137438,0.5062158,0.9992155
280,279,0.6451583,0.50051755,1.0014969
281,280,1.2994696,0.5105789,0.99962944
282,281,0.09086725,0.48971608,0.9983323
283,282,-0.20596388,0.5033269,0.99939984
284,283,-0.78796095,0.49536887,0.9994821
285,284,0.8660546,0.5043773,1.0017691
286,285,-0.5877828,0.4992074,0.9990336
287,286,-0.6010348,0.48901057,0.999554
288,287,0.68058836,0.5058309,0.9990727
289,288,0.6096847,0.49543223,0.99899465
290,289,2.113589,0.5020103,1.0015218
291,290,-1.4465654,0.49433315,1.0000145
292,291,-0.5082336,0.49616927,0.99784863
293,292,-0.7252069,0.49046254,1.0002012
294,293,-0.6040394,0.50342643,1.0010872
295,294,-1.4604663,0.49979532,0.9993124
296,295,-0.30885723,0.4976592,1.0019548
297,296,1.1307381,0.50049585,1.0003498
298,297,-0.06853505,0.49339172,0.99920857
299,298,0.31613442,0.50131464,0.9989137
300,299,0.42022955,0.49664536,1.0015694
301,300,0.26401383,0.4942144,0.9999781
302,301,1.02928,0.49853602,0.99682057
303,302,-0.08651186,0.49737296,0.9962721
304,303,0.46921712,0.5072873,1.0016383
305,304,-0.4691114,0.4965773,0.9994251
306,305,0.0759622,0.50120753,0.99968153
307,306,-2.3369417,0.4994957,1.0003711
308,307,-1.7116973,0.50386983,1.0001746
309,308,-0.16739096,0.4964992,0.999731
310,309,1.5794817,0.5014568,1.0001228
311,310,1.5442435,0.498422,1.0004363
312,311,-0.27350855,0.5008863,1.0002154
313,312,0.67641014,0.506167,1.0016522
314,313,-1.0483027,0.50337136,1.00081
315,314,-0.8745237,0.49838433,0.99972117
316,315,-0.4985589,0.5055531,0.9995132
317,316,-0.58627087,0.50172293,0.99954116
318,317,0.55060214,0.49995133,0.9997371
319,318,-1.0876688,0.5042607,1.0004225
320,319,-1.0138714,0.5030587,1.0014179
321,320,-0.6769004,0.5041243,1.0004667
322,321,0.6281141,0.50045323,1.0016669
323,322,-1.2798272,0.50192356,0.9994906
324,323,0.45701385,0.49579272,0.9988369
325,324,-0.708475,0.4931861,1.0006071
326,325,0.46223512,0.49124643,0.9978256
327,326,-0.8517456,0.49210167,1.000845
328,327,-0.44133365,0.50342304,0.9986733
329,328,-0.050628994,0.49195507,0.99780315
330,329,0.9230683,0.50562125,1.0001899
331,330,-0.5923841,0.4933202,0.9984136
332,331,0.800202,0.49344173,1.0005317
333,332,0.2931212,0.5008355,1.0011992
334,333,1.8822336,0.49586666,0.99847126
335,334,1.370106,0.5021341,0.99780035
336,335,-0.07688706,0.50831723,1.0006833
337,336,0.77048504,0.49732572,1.0016408
338,337,0.50866574,0.50002253,1.0008239
339,338,0.33175784,0.49693596,0.99854916
340,339,2.240542,0.49476975,1.0005217
341,340,-0.6501691,0.5056586,1.0004827
342,341,0.27579847,0.50200087,1.0009336
343,342,-0.1141447,0.5010849,1.0005895
344,343,-0.045839887,0.5013403,0.9995164
345,344,1.9385008,0.49897495,1.0014421
346,345,0.27542913,0.50478446,1.0026106
347,346,-0.49781138,0.49559858,0.9993817
348,347,0.009881193,0.49446338,0.99901414
349,348,-0.68874633,0.49791068,1.0011959
350,349,-0.6905333,0.4948487,1.0003364
351,350,0.04676493,0.4938141,1.0024514
352,351,-0.07886843,0.5060298,0.99873036
353,352,0.10575159,0.50265217,1.0013024
354,353,-0.15095516,0.5108608,1.0002062
355,354,-0.7126433,0.50225854,1.0003953
356,355,0.75248295,0.4990924,0.9999332
357,356,1.1359252,0.49663138,1.0012902
358,357,-0.12000926,0.49573943,1.0007575
359,358,0.7553274,0.49345002,1.0026809
360,359,0.9539221,0.4981508,1.0028158
361,360,0.053504854,0.4948195,1.0000416
362,361,-0.14901358,0.5043884,1.0021645
363,362,0.805675,0.50009024,1.0002986
364,363,-0.49140754,0.4972977,1.0013409
365,364,0.747117,0.49915272,0.99898916
366,365,0.558137,0.5012197,1.0000206
367,366,0.015001085,0.50179476,1.0012025
368,367,0.5863857,0.4955077,1.000107
369,368,0.88378114,0.49676865,1.0022151
370,369,0.06801356,0.5010012,1.000913
371,370,-0.6920397,0.50183624,0.99748725
372,371,0.44052526,0.49453455,1.0028305
373,372,-0.81892544,0.4993007,1.0005864
374,373,0.7687445,0.5037769,1.0003554
375,374,-1.3357862,0.49933663,0.9993404
376,375,-1.1087056,0.5100627,1.0009441
377,376,0.30996138,0.50237775,1.0027624
378,377,1.2244046,0.49304685,1.000419
379,378,0.9451898,0.5025747,0.9988738
380,379,-0.0744529,0.5005265,0.9983497
381,380,0.36724445,0.5039654,0.9998197
382,381,0.3667616,0.5044255,0.9981348
383,382,-0.15161715,0.49914727,1.0003403
384,383,-0.99199325,0.502933,1.001508
385,384,-0.74962056,0.49753776,1.0021183
386,385,0.4213221,0.5077931,0.9996648
387,386,1.2507299,0.48872852,1.001176
388,387,1.31539,0.49628973,1.0005684
389,388,-0.67279136,0.49791127,0.9989207
390,389,-0.3016095,0.50256675,1.0001237
391,390,-0.52077615,0.4930854,0.99955004
392,391,-0.10954991,0.49697927,0.99931484
393,392,-0.010311472,0.49889386,1.0030979
394,393,0.08874389,0.49615976,1.0018693
395,394,1.2289727,0.5089307,1.0003004
396,395,0.4786744,0.5007876,0.9987629
397,396,-1.221487,0.49965438,0.99761605
398,397,0.6336492,0.50317776,1.0014794
399,398,-0.096911766,0.5118235,1.0004224
400,399,0.3004253,0.4986138,0.9991523
401,400,0.14368244,0.5006454,1.0015284
402,401,-1.168904,0.49450085,1.0007098
403,402,0.64769137,0.5026505,1.0001099
404,403,-0.8129133,0.4998744,1.002213
405,404,1.3699229,0.49995852,0.99971
406,405,-0.30825368,0.49853605,0.99968
407,406,-0.7220723,0.5132529,0.99862885
408,407,0.7472019,0.5030957,0.9985468
409,408,1.4218521,0.5029183,1.0004586
410,409,0.50899917,0.49658504,0.9983723
411,410,0.4304394,0.49912184,1.0020539
412,411,-0.2624297,0.4961177,0.9986026
413,412,-0.063935414,0.49870998,1.0011977
414,413,-1.5301377,0.502184,1.0010155
415,414,-0.43635356,0.5000346,1.0009942
416,415,0.3961645,0.49834,1.0010073
417,416,-0.653702,0.49959227,1.0006843
418,417,-1.0528038,0.5034327,0.99843526
419,418,-0.24903165,0.5034371,1.0004313
420,419,-0.45344585,0.5098831,0.99939996
421,420,0.096833326,0.5056722,0.9989556
422,421,-0.053189956,0.50968856,0.9993262
423,422,0.14848356,0.50409496,1.0007044
424,423,-1.2144649,0.5057158,0.99894357
425,424,-0.4315411,0.4999103,0.9999327
426,425,1.596078,0.5020596,0.998837
427,426,0.18328331,0.5026853,0.99966824
428,427,0.028713685,0.49876267,1.0001581
429,428,-0.9568464,0.5059384,1.0000501
430,429,0.6936692,0.50111735,0.99853396
431,430,1.479415,0.49820974,1.000375
432,431,1.0092185,0.5055893,0.9999292
433,432,-1.210765,0.4986842,0.9999391
434,433,-1.1544238,0.50100476,0.99895775
435,434,1.0565664,0.4928707,1.0004731
436,435,0.70985407,0.5063353,1.0008976
437,436,-0.042300213,0.49632266,0.99955195
438,437,-0.30867842,0.49285352,1.0007173
439,438,-0.3008991,0.5034435,0.9994824
440,439,1.6379343,0.49515533,0.9991557
441,440,0.7289486,0.49267948,0.9996878
442,441,-0.36083162,0.49161452,0.9987525
443,442,0.7873758,0.5033003,0.9990452
444,443,0.34002784,0.49974945,0.9992778
445,444,0.55438113,0.50169355,1.000954
446,445,0.4238348,0.50487477,0.99886227
447,446,0.4156686,0.49996474,1.0009588
448,447,1.8420476,0.49851227,1.0014457
449,448,0.34842077,0.50099826,1.0008748
450,449,-0.7725714,0.4962182,0.99920344
451,450,0.16329189,0.49902916,0.9993033
452,451,-0.05840512,0.50305176,0.99862
453,452,0.23608829,0.5030993,1.0017351
454,453,-0.7718133,0.4909917,0.99799186
455,454,1.5961204,0.504208,0.9984299
456,455,-0.76074713,0.49432337,1.0005609
457,456,0.6362494,0.5008077,1.0011443
458,457,-1.6584346,0.500385,0.9992943
459,458,0.61593944,0.4973388,1.0023074
460,459,0.37419635,0.5065962,0.99994063
461,460,-0.053091645,0.5119998,1.0015283
462,461,0.2675465,0.4957241,1.0033197
463,462,0.46083292,0.4994821,1.0023307
464,463,-0.95624065,0.49820003,0.99852926
465,464,-0.6677061,0.49917018,1.0019536
466,465,-0.0290775,0.50009376,0.99994445
467,466,-0.6292885,0.4882224,1.0011408
468,467,0.0036087069,0.49551922,1.0019854
469,468,1.065202,0.50126123,1.000765
470,469,1.8763275,0.5011043,1.0006496
471,470,1.1265516,0.51390094,1.000843
472,471,-0.52456987,0.49488384,1.0023799
473,472,0.39333966,0.5056418,1.0000443
474,473,0.26749474,0.5056268,0.9998242
475,474,0.44747066,0.501461,1.0001302
476,475,-0.432861,0.49614426,1.0010624
477,476,0.35192615,0.493557,1.0031934
478,477,1.5308324,0.49790743,0.9984094
479,478,-2.20248,0.5017184,1.0006784
480,479,0.68531185,0.5009561,1.000936
481,480,-0.38286346,0.49503624,0.9994534
482,481,0.64330584,0.49379438,1.0018092
483,482,1.5979726,0.5009309,0.99822205
484,483,0.4629801,0.5011387,0.9987008
485,484,-0.2584687,0.5062644,0.99913824
486,485,-0.37195966,0.5001492,1.0010959
487,486,0.28586057,0.49031633,1.0018384
488,487,0.3497996,0.49850193,1.0008197
489,488,-0.37006792,0.498365,0.99835587
490,489,-0.037513357,0.49350604,1.0008855
491,490,-1.0605218,0.50204253,0.99941045
492,491,0.19631393,0.49935654,0.9991126
493,492,1.4041826,0.50469995,0.9986017
494,493,-0.10495742,0.50473255,1.0025743
495,494,-1.5831875,0.50007606,1.0015048
496,495,-0.4149676,0.5043532,1.0021341
497,496,-0.9020051,0.5041164,0.9978779
498,497,1.7465111,0.50499153,0.99820936
499,498,-1.2560973,0.49752498,1.0016222
500,499,-0.5137726,0.49483162,0.9987322
501,500,0.35366863,0.50192535,0.99994004
502,501,1.078375,0.49287623,0.9997421
503,502,0.5669226,0.5017156,1.0000256
504,503,-1.6171784,0.4978156,1.000079
505,504,-0.4906477,0.4922643,0.99958706
506,505,-0.40753052,0.5007764,0.9985283
507,506,-0.29768172,0.5041039,1.000765
508,507,-0.1562132,0.4979216,0.9994811
509,508,0.09976605,0.49813995,0.99897593
510,509,-0.06126725,0.49989426,1.000298
511,510,-0.519905,0.5028874,0.9998844
512,511,0.8180154,0.4986415,1.000668
513,512,-0.7539351,0.49309587,0.9998499
514,513,-0.24618068,0.49332088,1.0007114
515,514,-0.11139334,0.49409822,1.0017691
516,515,0.22116515,0.49858347,0.99935794
517,516,-0.44720435,0.5065921,1.000258
518,517,-2.3363836,0.49968082,0.9997195
519,518,0.6198471,0.49828413,1.002053
520,519,0.1536756,0.4997767,1.000372
521,520,0.11674995,0.50203586,1.0003984
522,521,-0.11140951,0.5043828,1.0017816
523,522,1.7319604,0.49628627,1.0022392
524,523,-0.85106117,0.50444007,1.0001795
525,524,1.037863,0.50191444,1.000857
526,525,0.47837764,0.49894714,1.0014365
527,526,-1.6824311,0.50011593,0.9978726
528,527,-0.015026811,0.5054551,1.0013261
529,528,0.6583578,0.49991006,0.99940425
530,529,-2.1609442,0.49908337,1.0012412
531,530,0.64935726,0.4936442,1.0041938
532,531,-0.8368041,0.50431424,1.0015688
533,532,0.30478647,0.5052463,0.99897975
534,533,1.1602446,0.4971145,1.0001887
535,534,0.67866224,0.50108206,1.0005502
536,535,-1.0701479,0.5002237,1.0008811
537,536,1.1768701,0.4988634,0.9990532
538,537,0.16547373,0.49904415,1.0029336
539,538,0.38704988,0.5052436,0.9999277
540,539,1.7654185,0.50042367,1.0005183
541,540,1.6261952,0.5009443,0.99853754
542,541,0.5074964,0.4992679,1.0021943
543,542,-1.2630404,0.50343966,1.0009673
544,543,-1.2683449,0.50717723,0.9997634
545,544,-0.82022375,0.49527118,1.0005989
546,545,0.6821513,0.506826,1.0008817
547,546,0.99104685,0.4959078,1.0007663
548,547,0.4118751,0.4953967,1.0000509
549,548,-0.865075,0.5005508,1.0010394
550,549,0.24662068,0.50703204,1.0014969
551,550,-0.7180484,0.49598855,0.9987828
552,551,-0.2030852,0.5050818,1.0008188
553,552,-1.1012471,0.49638304,1.0007364
554,553,1.2167711,0.5030813,1.0000033
555,554,-0.40548697,0.49715966,1.0003682
556,555,0.47281542,0.49013573,0.99973917
557,556,-0.11122522,0.4998473,0.9995665
558,557,-0.61290926,0.49997437,1.0011101
559,558,-1.7944062,0.50315607,0.9997085
560,559,1.0491945,0.4982786,0.9992036
561,560,-1.2297039,0.50063175,0.99985987
562,561,-0.56906533,0.5060936,1.0004549
563,562,-0.09577812,0.5005175,0.9977221
564,563,0.22776672,0.50111324,1.0016639
565,564,-0.8774138,0.49533913,1.0005134
566,565,0.2681944,0.49278596,1.0001292
567,566,0.10829193,0.49529868,1.0026342
568,567,0.33533975,0.5071224,1.0009726
569,568,1.231074,0.50462806,1.003133
570,569,-1.3790665,0.49624413,0.9997254
571,570,0.24520127,0.49396473,0.9986878
572,571,0.10522599,0.503548,1.000113
573,572,-0.83507365,0.49934256,0.9997419
574,573,-0.9691242,0.4988084,0.9997996
575,574,1.042954,0.5009321,0.9994843
576,575,0.5186992,0.49895036,0.9998523
577,576,0.43228507,0.49604136,0.99837995
578,577,1.3068491,0.49059248,1.0007292
579,578,-1.4925787,0.49873397,0.99913013
580,579,-0.20464022,0.49425238,1.0008879
581,580,0.20946562,0.49351257,0.99807477
582,581,1.6844789,0.503128,0.9991882
583,582,1.0495346,0.49877468,1.0031126
584,583,0.2325053,0.4956753,1.0030059
585,584,-0.056991763,0.49537283,1.0009332
586,585,1.0658401,0.5054894,0.99758255
587,586,-1.2567391,0.49279594,0.9993958
588,587,-0.18656525,0.5000799,1.0011684
589,588,0.59157276,0.50126404,1.0013672
590,589,0.4420792,0.50444704,0.9979757
591,590,-1.408026,0.499157,1.0013396
592,591,-0.7555908,0.50405097,0.9999899
593,592,0.44268444,0.5082921,0.99980927
594,593,-0.12929754,0.50141245,1.0001467
595,594,-0.7764401,0.4942696,0.99927026
596,595,-0.98733115,0.5036654,1.0011417
597,596,-0.49006274,0.4993551,0.99909663
598,597,0.31518215,0.50128746,0.99996024
599,598,-0.64754033,0.50196654,0.9991885
600,599,-1.2988247,0.4947673,1.0002723
601,600,0.35761434,0.49380058,0.9991963
602,601,-0.7265219,0.4999324,1.0002649
603,602,1.4918611,0.50471497,0.9998953
604,603,-1.1602101,0.4981294,0.99913186
605,604,-1.2134916,0.50218123,1.0010178
606,605,-0.7651444,0.50799125,1.0033801
607,606,0.11560647,0.50236493,0.99914926
608,607,-0.15398109,0.49788266,0.9998052
609,608,1.3043566,0.49520338,1.0009463
610,609,0.4262623,0.49794212,1.0006124
611,610,0.1861628,0.5034785,0.99978316
612,611,-1.2909038,0.49752852,0.9997659
613,612,-1.2970741,0.49170017,0.9999939
614,613,-0.91967535,0.49525273,0.9994955
615,614,0.7771464,0.49407896,1.0003111
616,615,-0.36597243,0.5033813,0.99885935
617,616,-0.19856207,0.494148,1.0008063
618,617,0.045993906,0.50298357,1.000831
619,618,-0.44984096,0.5079991,1.001491
620,619,1.8396366,0.50686765,0.9994486
621,620,0.13896394,0.49441442,1.0002083
622,621,0.76945776,0.5003971,1.0025058
623,622,1.6182243,0.49249113,1.0009173
624,623,0.30433857,0.48924217,1.0007446
625,624,2.4618456,0.5009115,0.9998495
626,625,0.53710645,0.5013153,1.0001061
627,626,0.5759708,0.5072192,1.0003208
628,627,0.2637646,0.500346,0.99756444
